"EjemploID";"BIBLIOGRAFIA";"Cordemaforo";"AUTOR";"TITULO";"FECHA";"TEMA";"PAIS";"CONCORDANCIA";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis";"Observaciones"
967;"c1790-a1820 ARJONA, MANUEL MARÍA, «Poesías»(Poesías) [España] [Madrid, Rivadeneyra, 1871] Verso";;"ARJONA, MANUEL MARÍA";"Poesías(Poesías)";"c1790-a1820";"Verso";"España";"de eterno vencimiento Sobre su trono alzaste. »Mas no tu gloria, portentoso rey, Bétis fué en sangre rojo, Ni temblando aguardar de tí la ley El africano arrojo. »La inconstante fortunas que gemia Porque tu esclava fuera, En la copa falaz de la alegría Envenenarte espera. »Cual suele ufano caudaloso río Dominar la ancha vega, Que las ondas extiende á su albedrío O á su lugar repliega, »Tu imperio siempre fué: camina atenta La victoria á tu lado; Llanas las altas cumbres te presenta Y prisionero al hado. »A tí vuelve los ojos vigilante, Y tus señas espera; Y si te agrada,";"no";;;;;;
968;"c1790 SAMANIEGO, FÉLIX MARÍA DE, El jardín de Venus [España] [Emilio palacios Fernández, Madrid, Biblioteca nueva, 2004] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"El jardín de Venus";"c1790";"Verso";"España";"su esposo reclinada, se admiran y, ¡milagro!, repitiendo, van a llamar al médico corriendo. Éste, luego que vino, la tomó el pulso y dijo: — Yo no atino qué es lo que la habrán dado, que así se ha mejorado.  Y el marido, que en tanto se reía, dijo: — Señor doctor, será obra mía, porque, así que dejaron a mi esposa los presentes, entré yo con mi cosa tiesa, como la tiene el que madruga, y la di cinco entradas de tortuga. — ¡Bravo!, el médico exclama, ya comprendo la cura. ¿Y...";"si";"si";"no";"imperfectivo";"animado";;
969;"c1790 SAMANIEGO, FÉLIX MARÍA DE, El jardín de Venus [España] [Emilio palacios Fernández, Madrid, Biblioteca nueva, 2004] Verso";;"SAMANIEGO, FÉLIX MARÍA DE";"El jardín de Venus";"c1790";"Verso";"España";"aquel cuerpo que atacaba, la tendió y por tres veces la introdujo de sus riñones el ardiente flujo. Mientras que así se holgaba el lego diestro, a la casa volviendo su maestro, vio que en la barandilla de la escalera, puesto en la perilla, estaba encaramado el diablo, confundido y asustado, y díjole riendo: — ¡Hola, parece que saliste huyendo del cuerpo en que te hallabas mal seguro, por no sufrir dos veces mi conjuro! Yo me alegro infinito; mas, ¿qué esperas aquí? ¡Dilo, maldito! — Espero, dijo el diablo sofocado, que sepas que tú no me has expulsado";"si";"no";"no";"gerundio";"animado";;
970;"c1790-1823 ARRIAZA, JUAN BAUTISTA DE, Poesías líricas [España] [Madrid, Imprenta Real, 1822-1826] Verso";;"ARRIAZA, JUAN BAUTISTA DE";"Poesías líricas";"c1790-1823";"Verso";"España";"EN EL MISMO DIA al rio que pasa por Aranjuez";"no";;;;;;
971;"c1790-1823 ARRIAZA, JUAN BAUTISTA DE, Poesías líricas [España] [Madrid, Imprenta Real, 1822-1826] Verso";;"ARRIAZA, JUAN BAUTISTA DE";"Poesías líricas";"c1790-1823";"Verso";"España";"Suave sería al labio de mi musa Modular solitario sus congojas Al son del agua y silbo de las hojas De selva y rio en variedad confusa Tal vez alli la ilusa Copia de mis pesares En tan nuevos cantares Sonára, que envidioso á mis recreos El ruiseñor, en circulares giros Bajára, y repitiera entre gorgeos Lo que yo le cantára en mis suspiros.  ¡Mas ay! los sacros bosques son asilo De la inocencia, que del fondo";"no";;;;;;
972;"c1790-1823 ARRIAZA, JUAN BAUTISTA DE, Poesías líricas [España] [Madrid, Imprenta Real, 1822-1826] Verso";;"ARRIAZA, JUAN BAUTISTA DE";"Poesías líricas";"c1790-1823";"Verso";"España";"ocultar sus pálidas centellas: Al mirar sus mejillas por despojos Rendir pudiera abril sus flores bellas; Á su pecho el invierno llamar debe Lo mas cándido y puro de su nieve.  Viendo en su boca la agradable risa Ocultará sus perlas el oriente, Ocultará sus perlas si divisa Las que se asoman al coral riénte: Á parecer obscuro le precisa Al cielo lo sereno de la frente, Pues porque esté serena alli le deja Un iris la natura en cada ceja,  ¿No ves al caminante en la espesura De las frondosas selvas emboscado, Si le sobrecogió la noche obscura, Sin hallar el camino deseado? ¿No";"no";;;;;;
973;"c1790-1823 ARRIAZA, JUAN BAUTISTA DE, Poesías líricas [España] [Madrid, Imprenta Real, 1822-1826] Verso";;"ARRIAZA, JUAN BAUTISTA DE";"Poesías líricas";"c1790-1823";"Verso";"España";"el pensamiento.  Que asi como al soldado le es gustoso Contar de anciano juvenil victoria, Ó al inhábil marino en su reposo De sus naufragios peregrina historia, Yo asi un instante de mi vida hermoso, Un solo instante, traigo á la memoria: Volviendo asi tras la ilusion perdida Corriente atrás del rio de mi vida:   Mas no la lira pulsará mi mano Para quien del Amor dichas moteja, Que canta el ruiseñor, y suena en vano Para el villano su doliente queja; Mas si pasa el sensible ciudadano, Que caminando de su amor se aleja, Luego á la voz simpática se para, Y al";"no";;;;;;
974;"1791 CRUZ, RAMÓN DE LA, La Petra, La Juana o El casero prudente [España] [Francisco Lafarga, Madrid, Cátedra, 1990] Verso";;"CRUZ, RAMÓN DE LA";"La Petra, La Juana o El casero prudente";1791;"Verso";"España";"Sastres (Riéndose.) Ji, ji.";"si";"si";"no";"gerundio";"animado";;
975;"1791 CRUZ, RAMÓN DE LA, La Petra, La Juana o El casero prudente [España] [Francisco Lafarga, Madrid, Cátedra, 1990] Verso";;"CRUZ, RAMÓN DE LA";"La Petra, La Juana o El casero prudente";1791;"Verso";"España";"Moreno ¿Se ríen ustedes?";"si";"si";"no";"imperfectivo";"animado";;
976;"1791 JOVELLANOS, GASPAR MELCHOR DE, «Diario de 1791»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR DE";"Diario de 1791(Diario (Cuadernos I a V))";1791;"Historia";"España";"al mar, que se tiende por muchas partes. ¿No pudieran haber estado aquí las Aras Sestianas? Sobre el estero el lugar de Pimiango. Aquí nos detuvo el caballo de D. Emeterio Díaz, que no quiso pasar la barca; al fin pasó a vado. Subida y bajada a la barca de Pesués: río Nansa, más profundo, y pasamos. El puente, hecho poco ha, a costa de 300.000 reales, arruinado por  el cimiento del segundo arco; existen cuatro todavía, y, habiendo durado seis años, no se pudo repetir contra los constructores. Me parecieron los arcos muy rebajados.";"no";;;;;;
977;"1791 JOVELLANOS, GASPAR MELCHOR DE, «Diario de 1791»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR DE";"Diario de 1791(Diario (Cuadernos I a V))";1791;"Historia";"España";"con la inmensidad del proyecto, para el  cual no puede haber dinero ni fuerzas; segundo, con la resistencia de ciudad, consulado y obispo, opuestos a la obra; tercero, con las arenas que van inutilizando el puerto, y que mudando de sitios en tiempos de avenidas hace su canal incierto; este río, que recibe las vertientes de montes altísimos, trae a la concha muchas arenas, y ellas harán su efectos. Se piensa en desviar el río, para lo cual será preciso abrirle un canal de cerca de tres leguas. ¿Quién podrá esperarlo, añadida ésta a tantas y tan costosas empresas? Vimos el nuevo";"no";;;;;;
978;"1791 JOVELLANOS, GASPAR MELCHOR DE, «Diario de 1791»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR DE";"Diario de 1791(Diario (Cuadernos I a V))";1791;"Historia";"España";"Duero, de buena y firme arquitectura, con diez arcos punteados, y en el nueve un molino; presa sobre la derecha para surtir unas grandes aceñas; plantíos en la misma orilla de álamos blancos que corren por largo trecho, y al otro lado de ella el camino de Toro y Zamora, que este río baña, la orilla de acá desnuda; corrido un trecho, tiene también aceñas; sigue el camino por la izquierda del río casi paralelo con él; grandes llanuras; arroyo de Ahogaburros, formado por el desagüe de una presa; nos vamos alejando del río; puente sobre el río o arroyo de Menines";"no";;;;;;
979;"1791 JOVELLANOS, GASPAR MELCHOR DE, «Diario de 1791»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR DE";"Diario de 1791(Diario (Cuadernos I a V))";1791;"Historia";"España";"el paso: es una montaña primitiva, derrumbada sobre la derecha; a la izquierda está en pie; a la otra tendida; se camina por la derecha del río; subida a Villamanín; a la izquierda queda Ventosilla; tocaban a misa. Lucejo: villa nacida del camino; Camplongo a la derecha; río Busdongo, y luego a la derecha Vegallamos, por donde otro río de gran caudal, que todos paran en el Bernesga; casas de Arbas; lugar y colegiata a la derecha en lo hondo, carretera. La Perruca: bajada; grande espectáculo; hondura coronada de altos montes; señales claras de derrumbamiento; casas";"no";;;;;;
980;"1791-1821 QUINTANA, MANUEL JOSÉ, «Las relgas del drama. Ensayo didáctico»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Las relgas del drama. Ensayo didáctico(Poesías)";"1791-1821";"Verso";"España";"siempre van arrojándose con ruido, del furor inflamadas las razones; pero el triste dolor es abatido; y Edipo, cuando rey soberbio y fiero, derrocado gimió, lloró caído. Muéstreme sentimiento verdadero quien mover quiera el sentimiento mío: para hacerme llorar llore primero; porque o bien me adormezco, o bien me río, reina infeliz de Troya, al contemplarte ante tu desolado poderío, en vez de suspirar y lamentarte, los pueblos describir pomposamente que enemigos vinieron a arruinarte.  Cuide, por fin, el escritor que intente llegar del Arte a la eminente cima y su aplauso extender de gente en gente, que el trágico puñal con que lastima el pecho";"si";"si";"no";"imperfectivo";"animado";;
981;"1791-1821 QUINTANA, MANUEL JOSÉ, «Las relgas del drama. Ensayo didáctico»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Las relgas del drama. Ensayo didáctico(Poesías)";"1791-1821";"Verso";"España";"veráse allí la adulación grosera, con el humo enfadoso que está echando. Y también la arrogancia que, altanera, aquel humo en sustancia convirtiendo, lo paga neciamente, y más espera. Ve por plazas y fondas discurriendo, y mil necias locuras y manías irás de todas partes recogiendo. Mil necedades de que tú te rías, que puestas y adornadas en la escena, las de otros mil enmienden y las mías. Molière así para admirar al Sena, antes de la moral Filosofía, el alma tuvo en los tesoros llena.  Después ceñido el zueco de Talía, su nación y los hombres estudiaba, y provincias y pueblos discurría.";"si";"si";"si";"imperfectivo";"animado";;
982;"1791-1821 QUINTANA, MANUEL JOSÉ, «Las relgas del drama. Ensayo didáctico»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Las relgas del drama. Ensayo didáctico(Poesías)";"1791-1821";"Verso";"España";"mi mente, y qué placer al veros!  Mas a exacta verdad siempre ajustarse debe el amor, cual las demás pasiones, sin excederse nunca ni abultarse. Que si delante de mis ojos pones vestida cual Melpómene a Talía, y de tristeza y llanto la compones, ¿cómo quieres que al verla no me ría, perdido el chiste y la genial soltura, lúgubre y fiera, o fastidiosa y fría? A veces, es verdad, su ingenio apura en la vida ordinaria, y se divierte llena de gravedad y compostura. Tal en el bello templo se la advierte que tú, culto Terencio, la elevaste, digno de eterna";"si";"si";"no";"imperfectivo";"animado";;
983;"1791-1821 QUINTANA, MANUEL JOSÉ, «Las relgas del drama. Ensayo didáctico»(Poesías) [España] [Madrid, Castalia, 1969] Verso";;"QUINTANA, MANUEL JOSÉ";"Las relgas del drama. Ensayo didáctico(Poesías)";"1791-1821";"Verso";"España";", su rica acción, su diálogo animado, en que el ingenio nacional lucía, eran el manantial del dulce agrado con que a un pueblo impaciente arrebataba, más de valor que de saber dotado. En vano austera la razón clamaba contra aquel turbulento desvarío que arte, decoro y propiedad hollaba. A fuer de inmenso y caudaloso río, que ni diques ni márgenes consiente, y en los campos se tiende a su albedrío, tal de consejo y reglas impaciente, audaz inunda la española escena el ingenio de Lope omnipotente; y con su dulce inagotable vena, con su varia invención, con su ternura, de asombro y gusto a sus oyentes llena. Más";"no";;;;;;
984;"1791 ANÓNIMO, La mágica blanca descubierta [España] [Madrid, Imprenta Real, 1792] Deportes";;"ANÓNIMO";"La mágica blanca descubierta";1791;"Deportes";"España";"el tapiz. El compañero tira diestramente de un hilo, al cabo del qual hay otro naype semejante, que sale detrás de un espejo; otro hilo tirante, y sobre el que puede pasar, porque está fixo con una sortijilla de seda, le prescribe el camino que debe llevar, como la maroma que atraviesa un rio, para dirigir la barca de una orilla á otra.";"no";;;;;;
985;"1791 ANÓNIMO, La mágica blanca descubierta [España] [Madrid, Imprenta Real, 1792] Deportes";;"ANÓNIMO";"La mágica blanca descubierta";1791;"Deportes";"España";"he podido juntar (dixo Van-Estin) mas interesante y mas curioso en mecánica; sin embargo, nosotros no veiamos sino tapicerias, sobre las quales estaban representadas máquinas útiles, como reloxes, bombas de fuego, bombas aspirantes, molinos de viento, cabestrantes, y prensas. Todas estas piezas son seguramente de mucho valor, dixo riéndose Mr. Hill, pueden recrear un instante la vista; pero, segun parece, no podrán jamas producir grandes efectos por su movimiento, y prueban mas el arte del pintor que el del mecánico. Mr. Van-Estin respondió con un silvido; luego se levantáron y desapareciéron las quatro tapicerias, la sala se agrandó,";"si";"si";"no";"gerundio";"animado";;
987;"1792 FERNÁNDEZ DE MORATÍN, LEANDRO, La comedia nueva [España] [Jesús Pérez Magallón, Barcelona, Crítica, 1994] Teatro";;"FERNÁNDEZ DE MORATÍN, LEANDRO";"La comedia nueva";1792;"Teatro";"España";"PIPÍ. Ése mismo. ¡Oh! Ése es de los apasionados finos.  Aquí se viene todas las mañanas a desayunar y arma unas disputas con los peluqueros que es un gusto oírle. Luego se va allá abajo, al barrio de Jesús. Se juntan cuatro amigos, hablan de comedias, altercan, ríen, fuman en los portales. D. Serapio los introduce aquí y acullá hasta que da la una, se despiden, y él se va a comer con el apuntador.";"si";"no";"no";"imperfectivo";"animado";;
988;"1792 FERNÁNDEZ DE MORATÍN, LEANDRO, La comedia nueva [España] [Jesús Pérez Magallón, Barcelona, Crítica, 1994] Teatro";;"FERNÁNDEZ DE MORATÍN, LEANDRO";"La comedia nueva";1792;"Teatro";"España";"D. ANTONIO. De suerte que o es buena o es mala. Si es buena, se admira y se aplaude; si, por el contrario, está llena de sandeces, se ríe uno, se pasa el rato, y tal vez...";"si";"si";"no";"imperfectivo";"animado";;
989;"1792 FERNÁNDEZ DE MORATÍN, LEANDRO, La comedia nueva [España] [Jesús Pérez Magallón, Barcelona, Crítica, 1994] Teatro";;"FERNÁNDEZ DE MORATÍN, LEANDRO";"La comedia nueva";1792;"Teatro";"España";"D. PEDRO. ¿Pues no? (D. Antonio observa a los dos, y se ríe.)";"si";"si";"no";"imperfectivo";"animado";;
990;"1792 FERNÁNDEZ DE MORATÍN, LEANDRO, La comedia nueva [España] [Jesús Pérez Magallón, Barcelona, Crítica, 1994] Teatro";;"FERNÁNDEZ DE MORATÍN, LEANDRO";"La comedia nueva";1792;"Teatro";"España";"D. ANTONIO. Digan lo que quieran, amigo D. Pedro, ni usted ni yo podemos remediarlo. ¿Y qué haremos? Reír o rabiar, no hay otra alternativa... Pues yo más quiero reír que impacientarme.";"si";"no";"no";"infinitivo";"animado";;"No es impersonal (si hubiera reflexivo, sería ""reírnos"")"
992;"1792 JOVELLANOS, GASPAR MELCHOR, «Diario de 1792»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR";"Diario de 1792(Diario (Cuadernos I a V))";1792;"Historia";"España";"Buena comida; buena siesta; trabajo en los Becerros; paseo en la librería y claustros; conversación en el abacial hasta las nueve; continuación del trabajo hasta ahora, que voy a escribir dos letras a mi papá. Mientras viene la cena, observemos que el Bueza o río de Bembibre entra en el Sil cerca de Ponferrada; que éste nace casi al mediodía de esta villa, a siete o nueve leguas de distancia, en un sitio llamado los Palacios del Sil; que unidos, y pasando el puente, corren formando una herradura por la izquierda de la vega, lamiendo y";"no";;;;;;
993;"1792 JOVELLANOS, GASPAR MELCHOR, «Diario de 1792»(Diario (Cuadernos I a V)) [España] [Oviedo, Instituto Feijoo de estudios del s. XVIII, 1994] Historia";;"JOVELLANOS, GASPAR MELCHOR";"Diario de 1792(Diario (Cuadernos I a V))";1792;"Historia";"España";"cultivado y plantado. Se sigue por la de Tamón, que en parte la iguala, aunque el extremo de ella es despoblado y empieza a cultivarse. Las alturas todas sin árboles ni más cultivo que unos cierros temporales para centeno. Parroquia de Trasona: lo bajo igualmente hermoso y poblado; lo alto como todo. Río de Martimbó, y luego la bellísima parroquia de Villalegre, más poblada y con más señales de riqueza que las otras por su caserío. Nueva carretera, ancha y bien trabajada, plantada de álamos, malos al principio, buenos y mejores después. Enorme y feo canapé en medio de un gran trozo de camino, levantado";"no";;;;;;
