EjemploID;BIBLIOGRAFIA;AUTOR;TITULO;FECHA;TEMA;PAIS;CONCORDANCIA;fecha;Valido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perifrasis;Observaciones
1021;26/04/1988 , ABC, 26/04/1988 [España] [Madrid, Prensa Española, S.A., 26/04/1988] Escena;NA;ABC, 26/04/1988;26/4/88;Escena;España;además es joven. En estos momentos, este pedazo de estrella se encuentra trabajando bajo la dirección de Alexander Herold en la comedia «Búscame un tenor» que tantos éxitos cosecha en el teatro Fuencarral al lado de Pepe Martín y de Jesús Bonilla. La Marsó se llena de dulzura y picardía en su papel de Maggie, consiguiendo que la gente ría con sus ocurrencias. Se levanta el telón y allí está ella. Tumbada en el diván, lanzando suspiros de colegiala y suplicando amor por cada uno de sus poros. Es la enamorada más auténtica. La que se satisface con una voz «glamurosa», la que no consiente un ataque contra su galán, la;1988;si;no;con;imperfectivo;animado;;
1022;26/04/1999 , Faro de Vigo, 26/04/1999 [España] [Vigo, , 26/04/1999] Economía y hacienda;NA;Faro de Vigo, 26/04/1999;26/4/99;Economía y hacienda;España;"El conselleiro de Agricultura, Gandería e Política Agroalimentaria, Cástor Gago, aseguró ayer que la Xunta apoyaría una hipotética fusión entre las empresas lácteas gallegas Celta, Río y Feiraco si las tres firmas ""deciden que esa unión les beneficiaría"".";1999;no;;;;;;
1023;26/04/1999 , Faro de Vigo, 26/04/1999 [España] [Vigo, , 26/04/1999] Política;NA;Faro de Vigo, 26/04/1999;26/4/99;Política;España;Actualmente, los dos accesos a la capital ourensana para entrar o salir a la autovía Rías Baixas están situados en el Concello de San Cibrán das Viñas y en Eirasvedras. Ambos viales son incómodos, a criterio de los conductores, y retrasan la entrada al casco urbano, dado que al estar alejados del centro someten al usuario a largas caravanas de espera.;1999;no;;;;;;
1024;26/05/1994 , El Mundo, 26/05/1994 [España] [Madrid, Unidad Editorial, 26/05/1994] Negocios;NA;El Mundo, 26/05/1994;26/5/94;Negocios;España;43108G9 Abello Riera, Javier 3;1994;no;;;;;;
1025;26/05/1999 , Faro de Vigo, 26/05/99 [España] [Vigo, , 26/05/1999] Ecología;NA;Faro de Vigo, 26/05/99;26/5/99;Ecología;España;"el vecino municipio ""está justificada"". La citada entidad promotora, de carácter semipúblico, asegura que lo que va a construir no es una empacadora sino una planta de trasvasado de contenedores mayores para su transporte inmediato la Complejo Medioambiental de Sogama en Cerdeda. ""E totalmente imposible que se produzcan lixiviados que puidesen afectar ó río dos Gafos"", aseguran.";1999;no;;;;;;
1026;26/05/1999 , Faro de Vigo, 26/05/99 [España] [Vigo, , 26/05/1999] Política;NA;Faro de Vigo, 26/05/99;26/5/99;Política;España;Las sospechas fueron investigadas después de informaciones periodísticas en las que se denunciaban irregularidades en las ayudas a viticultores adscritos en su mayoría a la Denominación de Origen Rías Baixas en O Salnés. De confirmarse, constituirían un delito con responsabilidades penales y administrativas.;1999;no;;;;;;
1027;26/07/1997 , El País, 26/07/1997 [España] [Madrid, Diario El País, S.A., 26/07/1997] Escena;NA;El País, 26/07/1997;26/7/97;Escena;España;"pudiera pasar por pieza de relojería, y un cartelón final, una banderola, pide a los espectadores que no lo cuenten para no quitar la ilusión a los futuros posibles espectadores. Es igual: se irá por otras razones. Carlota es la pieza fuerte del espectáculo llamado Crimen y castigo, o tiemble después de haber reído; en él hay otras piececillas, o pasos; y hay delante de las gradas unas mesas de taberna con tortilla y sangría y algunas otras cosas nocturnas y veraniegas —se debía dar la carta, con la misma solemnidad con que se da el reparto—; en resumen, un buen festejo popular, que no debe realmente";1997;frase hecha;;;;;;
1028;26/08/1989 , ABC, 26/08/1989 [España] [Madrid, Prensa Española, S.A., 26/08/1989] Actualidad;NA;ABC, 26/08/1989;26/8/89;Actualidad;España;«Vino hacia mí armado y riendo», dice un herido por el carnicero en Ventas;1989;si;no;no;gerundio;animado;;
1029;26/08/1989 , ABC, 26/08/1989 [España] [Madrid, Prensa Española, S.A., 26/08/1989] Medios de comunicación;NA;ABC, 26/08/1989;26/8/89;Medios de comunicación;España;, al albañil que hace un mate sobre la copa de «Magno», o la máquina tragaperras que hace las veces de «cheerleader», se dedican a teorizar sobre las habilidades de Magic Johnson o Michael Jordan mientras en la pantalla echa el bofe Romay, se revienta Llorente, o hacen pucheros los Martín. Con Petrovic riéndose con la lengua fuera desde Portland, el juego está en divertirse con el entusiasmo de los comentaristas a la hora de gritar «¡canastaa!» por no decir ¡canastos! y el público vocifera con un ¡auuuuuuu! que ni un licántropo haciendo dar botes a la Luna. Bola para aquí, bola para allá, cualquier;1989;si;si;no;imperfectivo;animado;;
1030;26/08/1997 , ABC Electrónico, 26/08/1997 [España] [Madrid, Prensa Española, 1997] Bioquímica;NA;ABC Electrónico, 26/08/1997;26/8/97;Bioquímica;España;toda la ciencia? ¿No estamos engañando a la naturaleza desde que fuimos capaces de hacerlo? ¿No es la entera historia de la humanidad batir a los elementos naturales, incluso saltarse a la torera las leyes que nos rigen, producir calor en medio del frío y frío en medio del calor, volar siendo más pesados que el aire, reírnos de las distancias? Sólo a la muerte hemos sido incapaces de batir. Pero hemos logrado retrasarla, y los que se han dejado hibernar esperan por lo menos hacer tablas con ella. Aunque allá arriba alguien debe estar sonriendo ante las incongruencias de los humanos: tanto sudar para descubrir los anticonceptivos y tanto pagar para conseguir un embarazo;1997;si;si;si;infinitivo;animado;;
1031;26/11/1990 , Tiempo, 26/11/1990 [España] [Madrid, Ediciones Tiempo, 26/11/1990] Medios de comunicación;NA;Tiempo, 26/11/1990;26/11/90;Medios de comunicación;España;— ¿Alfonso Guerra se ríe de los medios de comunicación o es al revés?;1990;si;si;si;imperfectivo;animado;;
1032;26/12/1982 , ABC, 26/12/1982 [España] [Madrid, Prensa Española, S.A., 26/12/1982] Cine y vídeo;NA;ABC, 26/12/1982;26/12/82;Cine y vídeo;España;De hecho los espectadores infantiles sólo comunican con la pantalla de escenas, derivadas del viejo cine cómico mudo, en que no intervienen los Parchís. Se ríen con las caídas, con los golpes. Con la interpretación de Ricardo Merino, el único secundado parcialmente por Irene Daina —que sobreactúa inteligentemente en su doble papel—. Pero les resbala lo demás. Porque, como decía el propio Aguirre en TVE el miércoles, los niños son los seres más difícilmente engañables del mundo. Incluidos;1982;si;si;con;imperfectivo;animado;;
1033;27/02/1994 , El Mundo, 27/02/1994 [España] [Madrid, Unidad Editorial, 1995] Ejército, ciencia militar;NA;El Mundo, 27/02/1994;27/2/94;Ejército, ciencia militar;España;la cabeza de su compañero lo hizo por orden del cabo primero. Pidió permiso para ir al baño y la reacción fue la de obligarle a orinar sobre su amigo para que no se le ocurriera volver a manifestar sus necesidades fisiológicas», relató a EL MUNDO un testigo de la escena, que al contrario que sus compañeros veteranos que ríen la humillación, consideró que esto formaba parte de la alienación a que fue sometido durante el tiempo que estuvo en el Ejército.;1994;transitivo;;;;;;
1034;27/02/1994 , La Vanguardia, 27/02/1994 [España] [Barcelona, T.I.S.A., 1994] Arte y cultura en general;NA;La Vanguardia, 27/02/1994;27/2/94;Arte y cultura en general;España;Don Sebastián, el rey que desapareció misteriosamente en Alcazarquivir en 1578, y que espera la hora del retorno en una isla misteriosa. Pessoa sostenía que ese imperio espiritual (el material sería, si no, el anglosajón) era factible para Portugal por ser un país sin posibilidades de dominio económico. Aunque muchos portugueses se ríen de la profecía, Lisboa'94 apuesta por que la mejor opción que tiene Portugal en una Europa dominada por las naciones centroeuropeas es la cultural.;1994;si;si;si;imperfectivo;animado;;
1035;27/03/1994 , La Vanguardia, 27/03/1994 [España] [Barcelona, T.I.S.A, 1994] Actualidad;NA;La Vanguardia, 27/03/1994;27/3/94;Actualidad;España;sus servicios diez bueyes, sabiendo la procedencia ilícita de las reses. La juez lo condenó a barrer durante un año las vías públicas, considerando más ejemplar esta pena que recluirlo en un calabozo. Azebedo anunció que va a apelar la sentencia por estimarla humillante, y acaso tenga razón, porque el reo no debe hacer reír a la gente. El teniente no debe arrestar al soldado, ingeniero hidráulico de profesión, a desatascar letrinas y limpiar alcantarillas. Otros mozos hay en el cuartel para tales tareas. Me parece que este género de sentencias son propias de pueblos a medio desarrollo. Hubo un tiempo, por fortuna lejano, en que a la;1994;si;no;;;;causativa;
1036;27/03/1994 , La Vanguardia, 27/03/1994 [España] [Barcelona, T.I.S.A, 1994] Política;NA;La Vanguardia, 27/03/1994;27/3/94;Política;España;". Por la noche, reunión de mujeres en casa de una amiga. Mujeres de izquierdas, emancipadas, algunas separadas, que leen ""Siddharta"", de Herman Hesse —libro más vendido en Milán— y han descubierto que no todo es política, y que también está la vida interior, los amigos y el sexo. Se ríen de Bossi.";1994;si;si;si;imperfectivo;animado;;
1037;27/04/1999 , El Diario Vasco, 27/04/99 [España] [San Sebastián, Sociedad Vascongada de Publicaciones, 27/04/1999] Actualidad;NA;El Diario Vasco, 27/04/99;27/4/99;Actualidad;España;"Lo han pasado muy mal, pero no quieren hablar de los suyos ni de lo que han dejado atrás"", explica la profesora, quien no oculta sus ganas de empezar a dar clases a sus nuevos alumnos. ""¿Qué si yo hablo albanés? ¡Qué va!, pero todo es ponerse"", ríe la joven.";1999;si;no;no;imperfectivo;animado;;
1038;27/06/1997 , El País, 27/06/1997 [España] [Madrid, Diario El País, S.A., 27/06/1997] Testimonios varios;NA;El País, 27/06/1997;27/6/97;Testimonios varios;España;sin más explicaciones, churras con merinas: la indirecta y el golpe franco, la evocación al desnudo y el deseo con pelos en la lengua, la carne que no aguarda y el celofán que la espera. Un descaro sin mala conciencia: una boutade (no una parida) tras otra, discurriendo a su antojo, riéndose por nada en cuanto puede, insensible a la mirada desdeñosa y solemne de lo inefable o del muelle que a menudo le falla.;1997;si;si;no;gerundio;animado;;
1039;27/08/1990 , Cambio 16, nº 979, 27/08/1990 [España] [Madrid, Grupo 16, 27/08/1990] Testimonios varios;NA;Cambio 16, nº 979, 27/08/1990;27/8/90;Testimonios varios;España;"— Mira, Franco era un buen compagnon ¿comprendes?; le encantaba cazar, le encantaba jugar al golf, reírse, ver gente...";1990;si;si;no;infinitivo;animado;;
1040;27/08/1997 , El País, 27/08/1997 [España] [Madrid, Diario El País, S.A., 27/08/1997] Actualidad;NA;El País, 27/08/1997;27/8/97;Actualidad;España;habrá que poner a la mesa, es que los invitados serán de fuste y que, al menos, a los periodistas que seguiremos el evento desde la puerta y sobre nuestros respectivos muñones, no se nos obligará, por ejemplo, a ver entrar a Rappel con un Blusón Premamar, aunque nadie podrá impedir que la hiena que ríe y toda la Panda del Coágulo se luzcan en chaqué, quizá también con las crías. Ello, no obstante, no opacará la elegancia del acto.;1997;si;no;no;imperfectivo;animado;;
1041;27/09/1977 , El País, 27/09/1977 [España] [Madrid, Diario El País, S.A., 27/09/1977] Música;NA;El País, 27/09/1977;27/9/77;Música;España;Luego dijo que le encantaba la idea de que cantara la milonga con guitarra inglesa, y creo que se ríe de esa polémica que ha vuelto a la radio argentina, sobre la argentinidad. De mí, se discutía si era música argentina o no. Por eso el haber cantado con Susana Rinaldi, que es un monstruo auténtico, en el Olimpia y representando la música argentina, ha sido muy importante para mí. Se trataba de;1977;si;si;si;imperfectivo;animado;;
1042;27/09/1996 , ABC Cultural, 27/09/1996 [España] [Madrid, Inter CD S.L. con el patrocinio de Grupo Planeta, 1996] Literatura;NA;ABC Cultural, 27/09/1996;27/9/96;Literatura;España;"Por eso cuando apareció ""Mal de amores"", la nueva novela de Ángeles Mastretta, ávida, me lancé a su encuentro, buscando un paliativo a esa moda de abuelas que levitan, mujeres tragadas por un remolino con aves de corral incluidas, vacas que ríen a carcajadas y niños que nacen con barbas y bigotes, incapaces de asombrarse por nada y, para mi sorpresa, tropiezo con un novelón que no cabe del todo en ese puchero porque las tías no vuelan, pero que no por ello escapa de lo melifluo. Lo que más llama la atención es el estrepitoso divorcio";1996;frase hecha;;;;;;
1043;27/10/1997 , Época, 27/10/1997 [España] [Madrid, Difusora de Información Periódica S.A., 1997] Actualidad;NA;Época, 27/10/1997;27/10/97;Actualidad;España;"cumple 67 años ""aunque en el DNI ponga que nací el 31 y en el 33 consta sobre el pasaporte. Son trampillas comprensibles, ¿no?—. ""Cuál de los dos es la fecha verdadera?"", me preguntaron en una frontera. Pues ninguna, repliqué. Y el guardia se echó a reír.";1997;si;ambiguo;no;infinitivo;animado;posiblemente_reflexiva;
1044;27/10/1997 , Época, 27/10/1997 [España] [Madrid, Difusora de Información Periódica S.A., 1997] Política;NA;Época, 27/10/1997;27/10/97;Política;España;"derecha (la de Buttiglioni) el Polo sigue siendo el feudo de un Berlusconi, que sin embargo ha perdido muchas plumas desde el fulgurante éxito de ""Forza Italia"", que apareció en medio del escándalo levantado por la operación ""Manos limpias"" y el ruidoso desplome de los grandes partidos, como una nueva esperanza, aunque se rieran de sus procedimientos de ""marketing"" ultramoderno y alarmaran sus intentos de controlar el mercado de los medios.";1997;si;si;si;imperfectivo;animado;;
1045;27/11/1994 , El Mundo, 27/11/1994 [España] [Madrid, Unidad Editorial, 1995] Actualidad;NA;El Mundo, 27/11/1994;27/11/94;Actualidad;España;vida. «Fue hace tres años. Cogí a un par de chicos que me mandaron ir a Bembrive, a las afueras de la ciudad. Me pusieron dos jeringuillas, una en el cuello y otra en el costado, diciendo que tenían el Sida. Me sacaron del coche y me desnudaron por completo. Ahora me río, pero ¡me cago en la mar!, es una situación que no le deseo a nadie», confiesa. A José Manuel, su mejor amigo, le dispararon un tiro en el cuello «y tuvo un pie en el Pereiro (cementerio)».;1994;si;si;no;imperfectivo;animado;;
1046;27/11/1994 , El Mundo, 27/11/1994 [España] [Madrid, Unidad Editorial, 1995] Medios de comunicación;NA;El Mundo, 27/11/1994;27/11/94;Medios de comunicación;España;"En este encuentro se analizarán los contenidos y formatos de 12 espacios. Las jornadas se dividirán en cuatro áreas temáticas: televisión impresionista; reír para no llorar; nuevos formatos de documentales y los jóvenes en la televisión.";1994;si;no;no;infinitivo;animado;;
1047;27/11/1994 , El Mundo, 27/11/1994 [España] [Madrid, Unidad Editorial, 1995] Política;NA;El Mundo, 27/11/1994;27/11/94;Política;España;Si se le pregunta por el más reciente plan internacional de paz del «Grupo de Contacto» (EEUU, Rusia, Francia, Gran Bretaña y Alemania), que otorga el 51 por ciento del territorio de Bosnia a los serbio bosnios, legitimando su limpieza étnica, Achmid se ríe y se encoge de hombros. «Pienso regresar a mi casa. Los serbios jamás conservarán Jacje. Estamos consiguiendo más armas, tenemos ánimos y ahora estamos teniendo algún éxito», dice.;1994;si;si;no;imperfectivo;animado;;
