BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;hacía, y se fue. Siguióla, con minutos de diferencia, el ciego Almudena. Entre los restantes empezaron a saltar, como chispas, las frasecillas primeras de su sorpresa y confusión: «Ya lo sabremos mañana... Será por desempeñarla... Tiene más de cuarenta papeletas. —Aquí todas nacen de pie —dijo la Burlada a Crescencia—, menos nosotras, que hemos caído en el mundo como talegos.»;no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;"una sisona tremenda, y por ese vicio se ve ahora como se ve, teniendo que pedir para una rosca. De todas las casas en que estuvo la echaron por ser tan larga de uñas, y si ella hubiá tenido conduta, no le faltarían casas buenas en que acabar tranquila... —Pues yo —declaró la Burlada con negro escepticismo— vos digo que si ha venido a pedir es porque fue honrada; que las muy sisonas juntan dinero para su vejez y se hacen ricas... que las hay, vaya si las hay. Hasta con coche las he conocido yo. —Aquí no se habla mal de naide. —No es";no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;le quería entrañablemente, y Benina le adoraba, porque no había otro con más arte y más refinado histrionismo para fingir el arrepentimiento. A sus delirios seguían comúnmente días de recogimiento solitario en la casa, derroche de lágrimas y suspiros, protestas de enmienda, acompañadas de un febril besuqueo de las caras de las dos madres burladas... El blando corazón de éstas, engañado por tan bonitas demostraciones, se dejaba adormecer en la confianza cómoda y fácil, hasta que, de improviso, del fondo de aquellas zalamerías, verdaderas o falsas, saltaba el ladronzuelo, como diablillo de trampa en el centro de una caja de dulces, y... otra vez el;no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;"Dios quiso que el conflicto se resolviera de un modo repentino y fácil; y la verdad, con tal solución se ahorraban unas y otros muchos quebraderos de cabeza, porque también la familia fúnebre andaba a mojicones con el chico para apartarle del abismo en que arrojarse quería. Pues sucedió que una mañanita la niña supo burlar la vigilancia de sus dos madres y se escapó de la casa; el mancebo hizo lo propio. Juntáronse en la calle, con propósito firme de ir a algún poético lugar donde pudieran quitarse la miserable vida, bien abrazaditos, espirando al mismo tiempo, sin que el uno pudiera sobrevivir al otro. Así lo determinaron en";transitivo;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;día tenía menos dineros, pues éstos iban saliendo, sin que entraran otros por ninguna parte, y de muquieres nada. Las que se acercaban a él fingiéndole cariño, no iban a su covacha más que a robarle. Un día estaba el hombre muy molesto por no poder cazar una pulga que atrozmente le picaba, burlándose de él con audacia insolente, cuando... no es broma... se le aparecieron dos ángeles.;si;si;si;imperfectivo;animado;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;"inmediaciones de la iglesia la turbamulta mísera, gruñendo y pataleando. Se dispersaba, y otra vez se reunía con remolinos zumbadores. Era  como un motín, vencido por su propio cansancio. Los últimos disparos eran: «Tú cogiste más... me han quitado lo mío... aquí no hay decencia... cuánto pillo...» La Burlada, que era de las que más habían apandado, echaba sapos y culebras de su boca, concitando los ánimos de toda la cuadrilla contra la Caporala y Eliseo. Por fin, intervino la policía, amenazándoles con recogerles si no callaban, y esto fue como la palabra de Dios. Los intrusos se largaron; los de";no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;"para nada. —Sí sirve usted; y ahora, ayúdeme a pelar estas patatitas. —Lo que quieras. ¡Ah!... se me olvidaba. Frasquito toma té... y como está tan delicadillo, hay que traerlo bueno. —Del mejor. Iré por él a la China. —No te burles. Vas a la tienda, y pides del que llaman mandarín. Y de paso te traes un quesito bueno para postre... —Sí, sí... eche usted y no se derrame. —Ya ves que está acostumbrado a comer en casas grandes. —Justamente: como la taberna de Boto, en la calle";si;si;no;imperfectivo;animado;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;Benina camino de las Cambroneras, con su cesta al brazo, pensando, no sin inquietud, en las exaltaciones del buen Almudena, que le llevarían de pronto a la locura, si ella, con su buena maña, no lograba contenerle en la razón. Más abajo de la Puerta de Toledo encontró a la Burlada y a otra pobre que pedía con un niño cabezudo. Díjole su compañera de parroquia que había trasladado su domicilio al Puente, por no poderse arreglar en el riñón de Madrid con la carestía de los alquileres y la mezquindad del fruto de la limosna. En una casucha junto al río le daban hospedaje por;no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;"tarde, del río al punto y del punto al río. Interrogada por Benina acerca del ciego moro y de su vivienda, respondió  que le había visto junto a la fuentecilla, pasado el Puente, pidiendo; pero que no sabía dónde moraba. «Vaya, con Dios, señora —dijo la Burlada despidiéndose—. ¿No va usted hoy al punto? Yo sí... porque aunque poco se gana, allí tiene una su arreglo. Ahora me dan todas las tardes un buen platao de comida en ca el señor banquero, que vive mismamente de cara a la entrada por la calle de las Huertas, y vivo como";no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;decía las cosas en lenguaje ordinario? Había nacido ella en un pueblo de Guadalajara, de padres labradores, viniendo a servir a Madrid cuando sólo contaba veinte años. Leía con dificultad, y de escritura estaba tan mal, que apenas ponía su nombre: Benina de Casia. Por este apellido, algunos guasones de su pueblo se burlaban de ella diciendo que venía de Santa Rita. Total: que ella no era santa, sino muy pecadora, y no tenía nada que ver con la Doña Guillermina de marras, que ya gozaba de Dios. Era una pobre como ellos, que vivía de limosna, y se las gobernaba como podía para mantener a los;si;si;si;imperfectivo;animado;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;Ya se creía libre de tales moscones, cuando la llamó con roncas voces una mujer que llevaba en brazos a un niño cabezudo, monstruoso. Al punto en ella reconoció a la que había visto con la Burlada días antes, camino de la Puerta de Toledo. Pretendía la tal que Benina subiese con ella a un cuarto alto de la casa de corredor, donde le mostraría el más lastimoso cuadro que podría imaginarse. Prestóse Benina a subir, porque más podía en ella siempre la piedad que la conveniencia, y por la escalera;no;;;;;;
1897 PÉREZ GALDÓS, BENITO, Misericordia [España] [Luciano García Lorenzo, Madrid, Cátedra, 1993] Novela;;PÉREZ GALDÓS, BENITO;Misericordia;1897;Novela;España;Ya le faltaba poco a Frasquito para estallar en ira, y de fijo le hubiera tirado a la cabeza el plato, el vaso de vino y hasta la mesa, si Polidura no tratara de atenuar la maleante burla con estas palabras conciliadoras: «Cállate, tonto, que el Sr. de Ponte no ha entrado en Villavieja, y lleva sus añitos mejor que nosotros.;no;;;;;;
1898 COSTA, JOAQUÍN, Colectivismo agrario en España [España] [Madrid, Imprenta de San Francisco de Sales, 1898] Industrias diversas;;COSTA, JOAQUÍN;Colectivismo agrario en España;1898;Industrias diversas;España;fórmula ó traza ideal, expresión de un juicio ó de una aspiración teórica del monarca, ministro ó parlamento que la concibió, — es evidente que la proposición de Flórez Estrada desestimada por la clase gobernante nacida de la revolución, que formaba mayoría en el Parlamento, y los autos del Consejo de Castilla incumplidos ó burlados por la clase gobernante del antiguo régimen, que lo era todo en los concejos, son de idéntica naturaleza en el fondo y pertenecen por igual á la historia de las doctrinas, sin que la de los hechos (o sea, del derecho positivo) pueda vindicar para sí los segundos con mayor motivo que;no;;;;;;
1898 COSTA, JOAQUÍN, Colectivismo agrario en España [España] [Madrid, Imprenta de San Francisco de Sales, 1898] Industrias diversas;;COSTA, JOAQUÍN;Colectivismo agrario en España;1898;Industrias diversas;España;que sea obstáculo el que se hallen afectos á mayorazgos (§ 750, folio 198 v.º).– El Intendente de Sevilla opina de igual modo que, para que la cuota fija en frutos que el Consejo debe señalar por tasa al precio de los arrendamientos de tierras (§ 800-803, folios 213-214) no puedan burlarla los propietarios, imponiendo fraudulentamente otra mayor, y los arrendatarios se animen á perfeccionar el cultivo y mejorar la tierra, es preciso vincularla indirectamente en estos y en sus familias, ó asegurarles el disfrute indefinido de ella, decretando «que ningún propietario pueda despedir al colono que la pague [la cuota] y que;transitivo;;;;;;
1898 COSTA, JOAQUÍN, Colectivismo agrario en España [España] [Madrid, Imprenta de San Francisco de Sales, 1898] Industrias diversas;;COSTA, JOAQUÍN;Colectivismo agrario en España;1898;Industrias diversas;España;de ellas, á exclusión de los vecinos pobres, etc.»  En la villa de Cáceres y pueblos  comuneros, donde cada cuatro años se repartían entre los vecinos las dehesas de Zafra y Zafrilla (pertenecientes á baldíos comunes), satisfaciendo un arbitrio corto de 18 maravedíes y media blanca por cada fanega, habían logrado también burlar la ley de la igualdad en el reparto, haciéndose éste á proporción del número de yuntas que poseía cada uno, con lo cual, «los poderosos, aunque menos privilegiados», llevaban mayor beneficio, motivo de pendencias y desasosiego entre los porcioneros y causa de que en el Expediente consultivo de 1771 propusiera el corregidor;transitivo;;;;;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;un placer nuevo e intenso. Alguna vez se habían de imponer los pobres y quedar los ricos debajo. Y el duro pan parecía más sabroso, el vino mejor, el trabajo menos pesado, imaginándose las rabietas de los dos avaros, que con todo su dinero habían de sufrir que los rústicos de la huerta se burlasen de ellos.;si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;Los vecinos burlábanse de todos ellos con una ironía que delataba su sorda irritación. ¡Vaya una familia! Eran gitanos como los que duermen debajo de los puentes. Vivían en la vieja barraca lo mismo que los náufragos que se aguantan sobre un buque destrozado: tapando un agujero aquí, apuntalando allá, haciendo verdaderos prodigios para que se sostuviera la;si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;Al quedar solo, Pimentó recobró su soberbia. «¡Cristo! ¡Y cómo se había burlado de él aquel tío!». Masculló algunas maldiciones, y cerrando el puño señaló amenazante la curva del camino por donde había desaparecido Batiste.;si;si;si;perfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;"Se estremecieron sus poderosos brazos; sintió una cruel picazón en las manos. Luego fue moderando el paso al acercarse a casa de Copa. Quería ver si se burlaban de él en su presencia.";si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;"Roseta se mostraba tranquila: había conocido a su compañero apenas la saludó. Era Tonet, el nieto del tío Tomba el pastor: un buen muchacho, que servía de criado al carnicero de Alboraya, y de quien se burlaban las hilanderas al encontrarle en el camino, complaciéndose en ver cómo enrojecía, volviendo la cara, a la menor palabra. ¡Chico más tímido...! No tenía en el mundo otros parientes que su abuelo; trabajaba hasta en los domingos, y lo mismo iba a Valencia a recoger estiércol para los campos de";si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;A causa de esto, desde la mañana hasta el anochecer, la vieja barraca soltaba por su puerta una melopea fastidiosa, de la que se burlaban todos los pájaros del contorno.;si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;"Esto le enfurecía más aún que si el enemigo se hubiera presentado. Parecíale que la muda barraca se burlaba de él; y abandonando su escondrijo, se arrojó contra la puerta, golpeándola  a culatazos.";si;si;si;imperfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;"La gente menuda participaba del enfurruñamiento del perro. Batistet ponía mal gesto a todas aquellas «tías» que tantas veces se burlaron de él cuando pasaba ante sus barracas, y acabó por refugiarse en la cuadra, para no perder  de vista al pobre caballo y continuar curándole con arreglo a las instrucciones del veterinario, llamado en la noche anterior. Mucho quería a su hermanito; pero la muerte no tiene remedio, y lo que ahora le preocupaba";si;si;si;perfectivo;animado;;
1898 BLASCO IBÁÑEZ, VICENTE, La barraca [España] [Barcelona, Plaza & Janés Editores, 1997] Novela;;BLASCO IBÁÑEZ, VICENTE;La barraca;1898;Novela;España;diez años. Los amos, conejos miedosos, se habían vuelto ahora lobos intratables. Ya sacaban los dientes,  como en otro tiempo. Hasta su ama se atrevía con él —¡con él, que era el terror de todos los propietarios de la huerta!—, y en su visita de San Juan se había burlado de su dicho de las cadenas y hasta de la navaja, anunciándole que se preparase a dejar las tierras o pagar el arrendamiento, sin olvidar los atrasos.;si;si;si;perfectivo;animado;;
