BIBLIOGRAFÍA;AUTOR;TÍTULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAÍS;ZONA;TIPOLOGÍA;NOTAS;CONCORDANCIA
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Me esforcé por que el tono de mi voz fuera normal y no se me notaran las ganas de reírme. Me salió una voz ahogada.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Toda la clase rompió a reír. Comas también.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-Pero ¿no te das cuenta de que todo el mundo se reiría de nosotros? -se indignó Marcos, que se veía trajinando por la vida su inexistente sex-appeal y un carrito de la compra de cuadros escoceses.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Marcos se echó a reír.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Alex se rió por lo bajo y Mireya puso una cara de drama absoluto.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Mi madre me dio un golpecito en la cabeza y se echó a reír.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Se miraron unas a otras y se echaron a reír irónicamente.
Lienas, Gemma: ¡Eres galáctica, Carlota!. Barcelona: Planeta, 2012.;Lienas, Gemma;¡Eres galáctica, Carlota!;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Una de ellas se rió.
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Sara y Elena la miraron, deslumbradas por la afirmación. Fina había dado en su clavo. Justo entonces entraron en tropel cinco de sus compañeros y las tres, riendo por lo bajo, coincidieron en que ellos tenían mucho mejor aspecto.
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-¿Quiubo? ¿De qué se ríen, señoras? -preguntó Andrés Londoño, el colombiano, que aquel día lucía una camisa sport bajo el traje chaqueta que religiosamente vestía para asistir a clase.
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"En ese momento los compañeros de mesa se pusieron en pie. Era hora de volver al aula. Andrés la ayudó a levantarse mientras suspiraba: ""Vámonos pues. ¡P'alante con la cruz, que el muerto huele!"". Y sin querer Elena, entrometida y envidiosa, se echó a reír."
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"se habían convertido en el mural de cada quien, con dibujos de los hijos, postales del verano anterior, recordatorios en formato post-it, alguna pegatina sindical y algún recorte de periódico (mayoritariamente viñetas críticas con la función pública). En la suya tenía una foto de las dos niñas en la playa, riendo bajo el parasol. También había pegado el listado telefónico del área y un adhesivo que rezaba ""I am the center of the universe"". Se lo había traído Manuel de un viaje a Nueva York y ella lo tomó como una declaración de amor y de principios. Cuando la trasladaron a Promoción Económica estuvo considerando la posibilidad de"
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;-Yo de Fina me fío -saltó Lucas y, al escuchar la musicalidad de aquel eslogan espontáneo todos rieron, incluso Gregorio. Decidieron entonces que el viernes la voluntaria traería ya la versión final para comentarla y que el sábado siguiente la cerraban.
Arqués, Neus: Todo tiene un precio. Barcelona: Alienta, 2010.;Arqués, Neus;Todo tiene un precio;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Entraron las dos riendo en la pecera. ¿Por qué aquel cambio?
San Basilio, Fernando: Mi gran novela sobre La Vaguada. Madrid: Caballo de Troya, 2010.;San Basilio, Fernando;Mi gran novela sobre La Vaguada;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;una Noche de los Libros, le pagaron doscientos euros por leer uno de sus cuentos en el Círculo de Bellas Artes. Elmar y yo fuimos a ver cómo lo leía. Elmar se pasó toda la lectura dándome codazos y levantando las cejas y al final yo tenía que sujetarme el estómago para no romper a reír. Fernando nos llevaba también a presentaciones de libros donde daban un poco de vino de Madrid o de La Mancha en vasitos de plástico blanco y galletas saladas. Las presentaciones eran tristes y decadentes: el autor no sabía qué hacer con las manos y bajaba los párpados cuando el presentador decía que aquella novela era fabulosa y se
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"maneras, sin gritos ni violencia. Solamente eso, y ya está. Las cosas deberían ser así. Como así pensaba que eran cuando otros niños me golpeaban en el colegio y yo me negaba a devolverles los golpes, para no empeorar la situación y porque no era justo que me pegaran si yo solamente me había reído cuando el profesor había leído las notas en voz alta, mi Sobresaliente y su Muy Deficiente; yo me había reído, pero no para burlarme de su suspenso, sino para que se dieran cuenta de que admiraba más su chulería ante un cero que mi alivio, más alivio que satisfacción, de nueve con cinco. Para"
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"Como así pensaba que eran cuando otros niños me golpeaban en el colegio y yo me negaba a devolverles los golpes, para no empeorar la situación y porque no era justo que me pegaran si yo solamente me había reído cuando el profesor había leído las notas en voz alta, mi Sobresaliente y su Muy Deficiente; yo me había reído, pero no para burlarme de su suspenso, sino para que se dieran cuenta de que admiraba más su chulería ante un cero que mi alivio, más alivio que satisfacción, de nueve con cinco. Para que no me consideraran un empollón al uso, una risa de ""qué bueno"", una risa"
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"amigos que invitábamos a nuestras fiestas, la lista de canales de televisión...-. Ellos me pegaban al salir de clase y yo pensaba que era injusto. Si les había molestado mi risa, lo sentía, no era esa mi intención. Si querían vengarse de mí, que lo hicieran igual, que se riesen de mí por ser un empollón, que siguieran las reglas, ¿qué reglas?, mis reglas; las reglas que yo entonces basaba en la rara proporción ojoporojo. Las mismas que estoy aplicando ahora al pensar que bastará con demostrarle al ladrón que lo he descubierto para que me devuelva el bolso: que"
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"¿Te traigo otro café? Un café solo, y muestro al camarero el número en mi pulsera para que lo anote en la cuenta que pagaré al salir... espero ""que recuperemos el bolso, porque este café también me lo han apuntado a mí"" (ríete, ""Darío"", ríete. Por favor, ríete, y no encojas los hombros sin mirarme como si te hubieras despertado de todo tras el café y hubieras vuelto a pensar que tienes que tratarme como a una puta porque tú lo eres y crees que es como yo deseo sentirme aquí)."
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"¿Te traigo otro café? Un café solo, y muestro al camarero el número en mi pulsera para que lo anote en la cuenta que pagaré al salir... espero ""que recuperemos el bolso, porque este café también me lo han apuntado a mí"" (ríete, ""Darío"", ríete. Por favor, ríete, y no encojas los hombros sin mirarme como si te hubieras despertado de todo tras el café y hubieras vuelto a pensar que tienes que tratarme como a una puta porque tú lo eres y crees que es como yo deseo sentirme aquí). ""Pues si no lo encontramos,"
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;"café?"" Un café solo, y muestro al camarero el número en mi pulsera para que lo anote en la cuenta que pagaré al salir... espero ""que recuperemos el bolso, porque este café también me lo han apuntado a mí"" (ríete, ""Darío"", ríete. Por favor, ríete, y no encojas los hombros sin mirarme como si te hubieras despertado de todo tras el café y hubieras vuelto a pensar que tienes que tratarme como a una puta porque tú lo eres y crees que es como yo deseo sentirme aquí). ""Pues si no lo encontramos, me deberás 40 euros..."
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Darío le toma del brazo y le acerca a la puerta de la taquilla, me mira, asombrado, expectante, admirado, no lo sé. Levanto las cejas en su honor, se ríe, sonrío, me entran ganas de soltar un refrán, pero me resisto a mencionar la ayuda divina a los madrugadores... y entonces empieza a oírse la fanfarria en tonos graves de mi despertador.
Enríquez, Roberto: Mansos. Madrid: Caballo de Troya, 2010.;Enríquez, Roberto;Mansos;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;;Ficción;;Recuerdo que pensé que estaba más guapo así. Y que por los pelos -recuerdo haber hecho ese chiste atroz que Nacho rió- no habíamos acabado detenidos como clientes de un burdel infantil/juvenil. La policía entró en el apartamento solo una hora después de que nos hubiéramos marchado. Recuerdo que al día siguiente cumplí 19 años, pero no de cómo lo celebré.
Naveiras, José: «Diminuto (ejercicio de empatía)». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;"Tenías que haberle, era un hombre con una planta francamente buena. Alto, bien vestido, siempre serio y discreto hasta cuando reía. Era un tipo de esos que podríamos clasificar ""con clase"", no se si me explico."
Naveiras, José: «Vida Fracaso». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;, ¿qué pasó luego? No lo recuerda bien. Había una chica que se colgaba de su cuello y le pedía copas. Pero él no tenía dinero, así que no le pudo pagar nada. Pero ella seguía allí, sí. ¿Y luego?, luego recuerda un apartamento sucio, y a la mujer riéndose. ¡Oh no!, se fue al apartamento de ella, cielos. Mejor no seguir recordando. ¿Dónde está esa maldita farmacia? Se ha equivocado de calle, debe regresar sobre sus pasos y girar la segunda calle a la izquierda. ¿Cómo se llamaba esa chica? Ni se acuerda, solo
Naveiras, José: «Cuando la lluvia duele». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;Cuando terminan, ambos permanecen boca arriba y dejan que la lluvia moje sus caras. Se ríen pensando en todo lo que acaba de ocurrir. Él se gira para besarla en el hombro.
Naveiras, José: «Diario desde el escritorio». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;Quedamos las amigas de siempre para dar una vuelta y ver si conseguíamos que alguien o algo se fijara en nosotras. Como siempre, íbamos demasiado unidas y hablando entre nosotras para dejar que nadie se acercara. al final acabamos como siempre, medio borrachas, riéndonos, compartiendo un taxi y cada una a su casa. Solas. Sola. Otra vez.
Naveiras, José: «Diario desde el escritorio». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;suyos. Eran unos tipos insoportable y Alfredo estaba muy pesado, tanto que Carmen se fue porque estaba muy baboso con ella y con que volvieran juntos. Seguimos en otro bar. Alfredo vino sin sus amigos. A partir de ahí empieza todo a ser un recuerdo muy vago. Se que estuvimos bailando, bebiendo y que nos reímos mucho.
Naveiras, José: «Diario desde el escritorio». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;Cuando se han despertado nos hemos vuelto a reír los tres juntos al pensar en la situación y cuando les he contado el susto que me he llevado al despertar y ver allí a Alfredo.
Naveiras, José: «¡Salud!». El incendio y otros relatos. Madrid: Luarna, 2010.;Naveiras, José;El incendio y otros relatos;2010;Primera edición;Ficción;Escrito;Libro;Relato;España;;Ficción;;#¿NOMBRE?
