"BIBLIOGRAFÍA";"AUTOR";"TÍTULO";"FECHA";"TEMA";"PAÍS";"CONCORDANCIA"
"1995 AMESTOY EGIGUREN, IGNACIO, Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo [España] [Madrid, Fundamentos, 1996] Teatro";"AMESTOY EGIGUREN, IGNACIO";"Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo";1995;"Teatro";"España";"Txomin (Sale en camisón.) Esta noche los perros ladran y Basili ríe. Los perros no pueden dormir algunas noches y por eso ladran. El que Basili ría en esta noche no tiene que ver con el lamento de los perros. Ella ríe porque siempre que hace el amor ríe. Como cuando se casó con Javier. Como, antes, más pequeña, cuando con catorce años anduvo con aquel sobrino del cura, aquel demonio, que estuvo un verano en el pueblo."
"1995 AMESTOY EGIGUREN, IGNACIO, Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo [España] [Madrid, Fundamentos, 1996] Teatro";"AMESTOY EGIGUREN, IGNACIO";"Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo";1995;"Teatro";"España";"Txomin (Sale en camisón.) Esta noche los perros ladran y Basili ríe. Los perros no pueden dormir algunas noches y por eso ladran. El que Basili ría en esta noche no tiene que ver con el lamento de los perros. Ella ríe porque siempre que hace el amor ríe. Como cuando se casó con Javier. Como, antes, más pequeña, cuando con catorce años anduvo con aquel sobrino del cura, aquel demonio, que estuvo un verano en el pueblo. Lo de los perros es independiente de la risa de Basili. Aunque puede coincidir lo"
"1995 AMESTOY EGIGUREN, IGNACIO, Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo [España] [Madrid, Fundamentos, 1996] Teatro";"AMESTOY EGIGUREN, IGNACIO";"Gernika, un grito. 1937. Tragedia actual en ocho escenas, con prólogo";1995;"Teatro";"España";"Txomin (Sale en camisón.) Esta noche los perros ladran y Basili ríe. Los perros no pueden dormir algunas noches y por eso ladran. El que Basili ría en esta noche no tiene que ver con el lamento de los perros. Ella ríe porque siempre que hace el amor ríe. Como cuando se casó con Javier. Como, antes, más pequeña, cuando con catorce años anduvo con aquel sobrino del cura, aquel demonio, que estuvo un verano en el pueblo. Lo de los perros es independiente de la risa de Basili. Aunque puede coincidir lo uno con lo otro. Como coincidió"
"30/10/1995 , El Mundo, 30/10/1995 [España] [Madrid, Unidad Editorial, 1996] Medios de comunicación";;"El Mundo, 30/10/1995";"30/10/95";"Medios de comunicación";"España";"su esperpéntico El semáforo hacer real aquella profecía de McLuhan que auguraba diez minutos de reconocimiento y de gloria para cualquier ciudadano anónimo gracias a su aparición en la democrática televisión. Todavía no me he sobrepuesto del ataque de estupefacción, hilaridad y piedad que me han provocado esos concursantes que desconocen el sentido del ridículo. Me he reído cantidad con su involuntaria comicidad y luego me he avergonzado de los motivos de mi risa. Es la sensación que más agradezco que me provoquen, pero esta risa es demasiado fácil y obscena. Me la regala el patetismo y el ridículo ajeno, gente de un ínfimo nivel cultural, manejable, grotesca, vendible."
"1995 CASARES, CARLOS, «Qué viejo estás y qué gordo»(Cuentos de Fútbol) [España] [, , ] Relatos";"CASARES, CARLOS";"Qué viejo estás y qué gordo(Cuentos de Fútbol)";1995;"Relatos";"España";", yo tenía una foto tuya clavada en una pared de mi habitación, distinta del cromo que te he dicho. Te la cuento. Era de medio cuerpo, en color, con la cabeza girada hacia tu lado derecho y algo alzada, los ojos fijos en alguna cosa divertida, porque en esa foto te estás riendo con risa de verdad, como si un niño tuyo estuviera unos metros más allá haciendo una travesura en el alto de una estantería, por ejemplo, naturalmente protegido, pues en caso contrario no estarías tú tan feliz. Es esa sonrisa la que permite ver tu dentadura, pero no los dientes de la parte delantera de la boca,"
"1995 CASARES, CARLOS, «Qué viejo estás y qué gordo»(Cuentos de Fútbol) [España] [, , ] Relatos";"CASARES, CARLOS";"Qué viejo estás y qué gordo(Cuentos de Fútbol)";1995;"Relatos";"España";"la costumbre fea que tenéis en tu tierra de contar en dólares, otra idiotez, pues lo que vosotros tenéis son pesos o australes, como nosotros tenemos pesetas y no pounds o deutsche marks. No niego que a veces tienes gracia, porque el mismo acento que parece inventado para joder, a veces parece también inventado para hacer reír. Hace unos minutos tan sólo, por ejemplo, comentando un despeje alocado de Garaicochea, eso que nosotros llamábamos antes un mamarán, o sea, un balonazo alto a la grada, dijiste: «Esa pelota va a cenar con San Pedro»."
"1995 HERNÁNDEZ, RAÚL, Los malditos [España] [Madrid, Primer Acto, 1995] Teatro";"HERNÁNDEZ, RAÚL";"Los malditos";1995;"Teatro";"España";"del alcance del NIÑO el arma. Carrera desesperada entre el SARGENTO y el NIÑO por alcanzar el fusil. El NIÑO llega antes. El SARGENTO le pisa la mano, pero él, reprimiendo el dolor, no suelta el fusil, y de un tirón, se hace con el arma, apuntando al SARGENTO. El chico se ríe como un demente. Una risa corta y quebrada.)"
"1995 HERNÁNDEZ, RAÚL, Los malditos [España] [Madrid, Primer Acto, 1995] Teatro";"HERNÁNDEZ, RAÚL";"Los malditos";1995;"Teatro";"España";"(De la Selva entran corriendo TANIT y DENIT, metralletas al hombro, arrastrando a un MORENO, vestido a medías con un uniforme similar al suyo, descalzo, tirando de él cada uno por una mano. Los dos captores se ríen, y el capturado también lo hace, nervioso, inseguro de su suerte.)"
"1995 HERNÁNDEZ, RAÚL, Los malditos [España] [Madrid, Primer Acto, 1995] Teatro";"HERNÁNDEZ, RAÚL";"Los malditos";1995;"Teatro";"España";"TANIT.— Pobre hermano, se engaña. Por ir descalzo, el sol le trastocó la cabeza. ¿Te ríes, hermano?"
"1995 HERNÁNDEZ, RAÚL, Los malditos [España] [Madrid, Primer Acto, 1995] Teatro";"HERNÁNDEZ, RAÚL";"Los malditos";1995;"Teatro";"España";"(El COMANDANTE desgarra la camisa de TANIT, dejándole con la espalda al desnudo. El moreno comienza a temblar, aún riéndose. Acabará aullando.)"
"02/02/1995 , La Vanguardia, 02/02/1995 [España] [Barcelona, T.I.S.A, 1995] Economía y hacienda";;"La Vanguardia, 02/02/1995";"2/2/95";"Economía y hacienda";"España";"JORDI RIERA"
"02/03/1995 , La Vanguardia, 02/03/1995 [España] [Barcelona, T.I.S.A, 1995] Actualidad";;"La Vanguardia, 02/03/1995";"2/3/95";"Actualidad";"España";"Hasta la apertura del ""puente de la amistad"", en mayo de 1994, sólo los transbordadores garantizaban el transporte por el río Mekong. JORDI PUJOL"
"20/11/1995 , El Mundo, 20/11/1995 [España] [Madrid, Unidad Editorial, 1996] Medios de comunicación";;"El Mundo, 20/11/1995";"20/11/95";"Medios de comunicación";"España";"Respecto a Nacho Duato, la actriz comentó que «tiene mucho talento y trabaja duro. Es muy simpático y cuando bailé con él me reí mucho. Mi manager debería representarle». Además, se declaró admiradora de Antonio Banderas y dijo que hace tiempo intentó convencerle para que trabajase en una película suya."
"21/09/1995 , El Mundo, 21/09/1995 [España] [Madrid, Unidad Editorial, 1996] Deportes";;"El Mundo, 21/09/1995";"21/9/95";"Deportes";"España";"a una, más tarde, se fueron sucediendo, de apagón en fogonazo, las nuevas composiciones del grupo, intercaladas con viejas tonadas; entre ellas, la celebradísima Mar antiguo y Querida Milagros. La personalidad melódica del grupo surge de una subida imprevista de acordes, a partir de las sintonías rítmicas más telúricas. Las hojas que ríen, Insurrección, su fantástica canción dedicada al club de jazz... El Ultimo de la Fila alternó momentos de recreación cromática y de rienda suelta a sus instintos rítmicos. Porque de casta musical, muy temperamental, además de inteligente cabe definir lo suyo."
"02/02/1995 , La Vanguardia, 02/02/1995 [España] [Barcelona, T.I.S.A, 1995] Arte y cultura en general";;"La Vanguardia, 02/02/1995";"2/2/95";"Arte y cultura en general";"España";"en sus textos, más elaborados, con más intención que en las obras anteriores. Lo que ocurre es que la risa es un misterio. Algo que se produce sin que, en ocasiones, sepamos muy bien por qué. Fíjate, hay una escena en que a Marina la violan ciento cincuenta veces, y la gente se ríe, incluso a su pesar. Otras veces el público ríe cuando dices una frase que has escrito con toda la gravedad del mundo, y cuando acabas una escena humorística la sala está seria..."""
"02/02/1995 , La Vanguardia, 02/02/1995 [España] [Barcelona, T.I.S.A, 1995] Arte y cultura en general";;"La Vanguardia, 02/02/1995";"2/2/95";"Arte y cultura en general";"España";"intención que en las obras anteriores. Lo que ocurre es que la risa es un misterio. Algo que se produce sin que, en ocasiones, sepamos muy bien por qué. Fíjate, hay una escena en que a Marina la violan ciento cincuenta veces, y la gente se ríe, incluso a su pesar. Otras veces el público ríe cuando dices una frase que has escrito con toda la gravedad del mundo, y cuando acabas una escena humorística la sala está seria..."""
"30/06/1995 , El Mundo, 31/03/1995 [España] [Madrid, Unidad Editorial, 1995] Actualidad";;"El Mundo, 31/03/1995";"30/6/95";"Actualidad";"España";"al otro, por el director general subordinado suyo. Lo más duro es que, puestas una junto a otra las declaraciones del ministro y del jefe de la Policía, o bien uno de los dos miente o mienten los dos. Y ninguno de ambos rendirá cuentas por ello. Lo más duro de todo es que se ríen de nosotros con una impunidad escalofriante. Con una impunidad de la que sólo cabe esperar lo peor."
"30/06/1995 , La Vanguardia, 30/06/1995 [España] [Barcelona, T.I.S.A, 1995] Actualidad";;"La Vanguardia, 30/06/1995";"30/6/95";"Actualidad";"España";"Desde el desastre de aquella comedia de situación donde su más preclara cota de originalidad consistía en reírse de los catalanes hablando en castellano, poco se sabía de Cruz y Raya. El dúo volvió a TVE con un programa de parodias sencillitas, chabacanas algunas y mediocres otras, donde los objetos de imitación eran nada menos que Julio Iglesias, Isabel Pantoja o Jesús Gil, de quienes ya no se sabe si a fuerza de ser imitados han acabado por imitar"
"30/06/1995 , La Vanguardia, 30/06/1995 [España] [Barcelona, T.I.S.A, 1995] Actualidad";;"La Vanguardia, 30/06/1995";"30/6/95";"Actualidad";"España";"Cruz y Raya también tomaron a burla al príncipe Carlos y lady Di ya que a fin de cuentas reírse de los príncipes de los demás no cuesta nada. Incluso Aznar y Felipe González protagonizaron un ""sketch"" tan inocentón como interminable. Está claro que su ingenio no da para más."
"30/06/1995 , La Vanguardia, 30/06/1995 [España] [Barcelona, T.I.S.A, 1995] Política";;"La Vanguardia, 30/06/1995";"30/6/95";"Política";"España";"Marcel Riera, el líder municipal convergente, acusó a Blanch de haber convertido el Ayuntamiento en una ""tómbola"". Pero no rechazó abiertamente la posibilidad de presidir dos distritos que, según Riera, ""corresponden a CiU, porque somos el partido más votado en esos barrios""."
"1995 JIMÉNEZ LOSANTOS, FEDERICO, Lo que queda de España. Con un prólogo sentimental y un epílogo balcánico [España] [Madrid, Temas de Hoy, 1995] Política";"JIMÉNEZ LOSANTOS, FEDERICO";"Lo que queda de España. Con un prólogo sentimental y un epílogo balcánico";1995;"Política";"España";", sobre todo, había leído mucho, gracias a la generosa biblioteca de mi profesor desde el bachillerato turolense, José Antonio Labordeta. Pero, fuera por el cambio de tiempo o de querencia, el caso es que aquellos primeros meses en Barcelona los pasé mal, enfermo de no sabía qué, metido en un piso oscuro de la calle Riera de Horta, frente al Canódromo, donde vivía con el pintor Gonzalo Tena y dos amigos más, y curando la melancolía de las tardes interminables de lluvia en los cines de sesión doble, grandes y destartalados, entre la Meridiana y San Andrés, oyendo por la noche a los Rolling Love in vain y leyendo El cuarteto de Alejandría."
"1995 JIMÉNEZ LOSANTOS, FEDERICO, Lo que queda de España. Con un prólogo sentimental y un epílogo balcánico [España] [Madrid, Temas de Hoy, 1995] Política";"JIMÉNEZ LOSANTOS, FEDERICO";"Lo que queda de España. Con un prólogo sentimental y un epílogo balcánico";1995;"Política";"España";"Podría pensarse que este tipo de intelectual promocionado, reído y celebrado es un modelo de talento arriesgado y valor teórico, de independencia política y librepensamiento, pero no hay tal. Si la profundidad aislada del intelectual hispano fuera resultado de esta política inhibicionista, tendríamos floración de genios. Pero tal como rueda la noria, cabría concluir que estamos ante el fruto de un proceso amplio"
"1995 RIAMBAU, ESTEVE, «Cronología»(Historia del cine español) [España] [, , ] Cine y vídeo";"RIAMBAU, ESTEVE";"Cronología(Historia del cine español)";1995;"Cine y vídeo";"España";"Incendio en los laboratorios Riera, con la destrucción de 650.000 metros de película."
"1995 CARRIÓN, IGNACIO, Cruzar el Danubio [España] [Barcelona, Destino, 1995] Novela";"CARRIÓN, IGNACIO";"Cruzar el Danubio";1995;"Novela";"España";"Pasaron por varias galerías. Cruzaron un patio en el que algunos reclusos jugaban al baloncesto totalmente enrejados. Interrumpieron el juego para ver pasar al visitante. Le hicieron el dedo. Gritaron que te den por culo. Se rieron. Luego continuaron jugando."
"1995 CARRIÓN, IGNACIO, Cruzar el Danubio [España] [Barcelona, Destino, 1995] Novela";"CARRIÓN, IGNACIO";"Cruzar el Danubio";1995;"Novela";"España";"a muerte no se reúne con la muerte. El condenado a muerte regresa silbando a su celda. El pelo del condenado a muerte vuelve a crecer. Los algodones introducidos en el recto del condenado a muerte son extraídos del recto del condenado a muerte y arrojados a la papelera. El condenado a muerte da saltos de alegría. El condenado a muerte se ríe estrepitosamente. Y el gran susto ha pasado."
"1995 CARRIÓN, IGNACIO, Cruzar el Danubio [España] [Barcelona, Destino, 1995] Novela";"CARRIÓN, IGNACIO";"Cruzar el Danubio";1995;"Novela";"España";"Juan sudaba. Se ahogaba. Temía que de un momento a otro le entrara un ataque de risa. Casi siempre  que se ponía nervioso le entraba la risa. Risa nerviosa. Risa de loco. Y sólo faltaba eso. Que empezara a reírse como un loco encerrado en el cuartito blanco del laboratorio frente al espejo con el jodido frasco en la mano. Diabólico. Y que la gente del laboratorio oyera a un tipo muerto de risa dentro del cuarto en el que nadie se moría de risa. Pero no va a pasar nada. Juan no se va a reír."
