BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;raíces había echado en el ánimo de su hija aquella malhadada pasión que así trastornaba todos sus planes de engrandecimiento. Poco acostumbrado a la contradicción y mucho menos de parte de aquella hija, dechado hasta entonces de sumisión y respeto, su orgullo se irritó sobremanera, si bien en el fondo y como a despecho suyo, parecía a veces alegrarse de encontrar en una persona que tan de cerca le tocaba, aquel valor noble y sereno y aquella elevación de sentimientos. Sin embargo, atento antes que todo a conservar ilesa su autoridad paternal, resolvió al cabo de dos días llevar a doña Beatriz al convento de [Villabuena], donde esperaba que el recogimiento del lugar,;si;si;de;imperfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;La vuelta de Martina que con tanta prontitud como ingenio había desempeñado su ardua comisión, la asustó más que la alegró, porque era señal de que aquella tremenda crisis tocaba a su término. Contóle con alegría y viveza la muchacha todas las menudencias de su correría, y concluyó con la noticia de que aquella misma noche, a las doce, don Álvaro entraría por la reja del agua en la huerta, y que entrambas;transitivo;;;;;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;"pero los latidos de tu corazón han despertado el mío! voy a perder el juicio de alegría, déjame cantar el salmo del contento: ""Al salir Israel de Egipto""... * Pero mi madre, mi pobre madre, exclamó con pesadumbre: ¡ah! yo la escribiré y cuando sepa que soy feliz se alegrará también!";si;si;no;imperfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;. Hubo su danza y loa correspondiente, un mayo más alto que una torre, y por añadidura una especie de farsa medio guerrera, medio venatoria, dispuesta y acaudillada por nuestro amigo Nuño el montero, que aquel día parecía haberse quitado veinte años de encima. *  Por lo que toca al rollizo Mendo, se alegró tanto de la vuelta de Martina, que no parecía sino que la taimada aldeana le correspondía decididamente. Muchos fueron los tragos y tajadas con que la celebró, pero si hubiera tenido noticia de sus escapatorias nocturnas, y sobre todo de la última, probablemente no se libra de una indigestión. De todas maneras la ignorancia;si;si;de;perfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;"que tienes razón, contestó él en el mismo tono; ¡y yo que había arrendado tan bien el prado de Ygüeña * al tío Manolón y había comprado unas vacas que daba gusto verlas! Pero ¿qué le hemos de hacer?, añadió después de un rato de silencio, ¿no me he de alegrar yo por eso de la vuelta de mi amo? Váyanse muy enhoramala todos los prados del Bierzo y todas las vacas del mundo, y viva mi don Álvaro que es primero. Martina, le dijo después con seriedad, ya sabes que primero es la obligación que la devoción, y por eso, yo";si;si;por;imperfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;— Aquí os traigo, sobrino, un conocido antiguo, le dijo al entrar, con cuya vista presumo que os alegraréis.;si;si;con;imperfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;la consiguió al punto, con lo cual nada quedó que desear al anciano caballero más poseído que nunca de sus extraños pensamientos de gloria y de conquista. La idea de ser el primero en pelear por el honor de su cuerpo y tener por contrario al enemigo más encarnizado que contaba en Castilla, le envanecía y alegraba extraordinariamente, porque si en los motivos se diferenciaba algo, no era menor ni menos profundo que el de don Álvaro el rencor que abrigaba contra el conde. La afición que había cobrado a su ahijado, violenta como todos sus afectos, había avivado esta hoguera con todos los pesares que la perfidia del ricohombre gallego;transitivo;;;;;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;Como quiera, pasado el primer impulso volvieron sus ordinarias y habituales disposiciones a su natural corriente, y por último se alegró ferozmente de aquel desafío a muerte, en que la superioridad numérica de sus tropas y el apoyo del rey, del pontífice y de toda la cristiandad parecían prometerle que llevaría lo mejor. Había recibido con siniestra alegría la nueva de la profesión de don Álvaro, porque de esta suerte él mismo se prendía en las;si;si;de;perfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;— El corazón me lo decía y me alegro de que no se desmienta su voz. Sois dos contra mí solo y probablemente otros acudirán a vuestra señal: la hazaña es digna de vos.;si;si;de;imperfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;Posesionado ya de los castillos del Bierzo y sosegados  todos los rumores de guerra, pensó en sacar a doña Beatriz del monasterio y en restituirse con ella a su casa de Arganza. Poco se alegró la joven con la resolución de su padre, porque mientras su suerte se fallaba, ningún lugar había más acomodado a la solemnidad religiosa de sus pensamientos y a la tranquilidad que tanto había menester su espíritu, que el retiro de Villabuena. Los recuerdos de la infancia y adolescencia, tan dulces de suyo al corazón,;si;si;con;perfectivo;animado;;
1844 GIL Y CARRASCO, ENRIQUE, El Señor de Bembibre [España] [Jean-Louis Picoche, Madrid, Castalia, 1989] Novela;;GIL Y CARRASCO, ENRIQUE;El Señor de Bembibre;1844;Novela;España;"— Sí, sí, tráeme mi vestido blanco, porque quiero pasearme por el lago. Estoy mejor, mucho mejor; y el día me parece hermosísimo. ¡Vos aquí también, don Álvaro! ¡y vos, venerable padre! ¡Ah! me alegro en el alma porque con eso os veréis en parte pagados de tantos afanes y zozobras, como por mí habéis pasado. *";si;si;no;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"de otra cosa en el lugar. Cuando la madre sacó al niño públicamente parecía una conda * en la formalidad y satisfacción que mostraba y en los dijes y mantillas que le ponía; y las gentes la  querían aún más que de denantes. Parábanla todos a mirar al niño, y sin saber por qué se alegraban; y aun muchas mujeres, especialmente doncellas, casi le tenían envidia.";si;si;no;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"un oficio, y más si es menester o conviniera. Hasta medio día lo estudiaré, por la tarde ejercitaré las manos, y a la noche cuando venga a casa os traeré ya alguna muestra de mi obra. Porque yo he mirado a esos hombres en sus talleres y sé lo que me digo. Comed y alegraros, que el hijo que habéis parido no nació para jumento; ni tampoco para ser escarnecido de ningún hidalgo ni para sufrir que su madre lo sea de nadie. Yo haré que dentro de pocos días seáis bendecida de todos, y envidiada quizá de ese mismo hidalgo que os ha insultado. Perdonémosle empero por la buena intención";si;si;no;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"Llegó en tanto a casa de su madrina, pues el encuentro de la plaza no le distrajo de su propósito y cabalmente la encontró ocupada en prevenir unas telas o paños y echar cuentas para  unos vestidos que habían de hacerse, debiendo tener el sastre al otro día. Al oír esto Pedro Saputo se alegró y dijo: — Muy bien, señora madrina, muy bien me viene; porque con esta ocasión comenzaré mañana a aprender el oficio de sastre. Madrugaré y vendré antes que el maestro para ver todas sus operaciones. Pareció bien a la madrina, porque nada de su ahijado le podía parecer mal, pero extrañó que";si;si;no;perfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"Súpolo el niño Pedro Saputo y se alegró mucho porque quería saber de pintura, faltándole entre otras cosas ver la composición y mezcla de los colores, puesto que el dibujo había llegado al extremo de primor y facilidad. Fue al maestro Artigas y le dijo le tomase por su aprendiz y criado; y la primera vez no quiso. Porfió Pedro, rogó";si;si;no;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"cosas su providencia da lugar a preguntas como aquéllas: Dime, padre común, pues eres justo, * en ésta nunca  se ha de desear mucho tiempo su cuidado de recordar fuertemente al hombre vano, que nada es y nada puede de sí mismo; habiéndonos prevenido para que no lo extrañásemos, que el que se alegra de la caída de otro, de la flaqueza de otro, o se cree exento y seguro de ella, no quedará sin castigo, no dejará de ser abandonado para que caiga en aquella misma o en otra más miserable. Encontraba Pedro Saputo esta lección y doctrina en sus libros, y aunque niño la tenía siempre muy presente";si;si;de;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;, opiniones y costumbres, que no estampaba la huella en el polvo del camino, como si fuese por el aire o volase con su pensamiento. El sol de las siete de la mañana, a mediados del mes de marzo, purísima la atmósfera, claro el horizonte, quieto el viento y placentero el día, alegraba la húmeda tierra que vivificada ya de su calor amigo y apuntando la primavera, le hubiese ofrecido la naturaleza renovando su vida en la estación más apacible del año, si la campiña que atravesaba, desnuda, inamena y triste, presentara a un lado y otro a la vista más de algunas verdes llanadas de campos de trigo;transitivo;;;;;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"; y otro de no peores indicios pidió los cinco; y por buena composición y tomando la mano Paquito, porque aún había otros que querían llevárselos, se acordó que cenarían en cinco casas, uno en cada una, y dormirían en dos las más vecinas entre sí para separarse menos. Pero que antes, para alegrar a tan nobles vecinos, darían una vuelta por el lugar tocando los instrumentos, que eran una vihuela, un violín, una pandera y el pito. Abría camino Paquito cuatro o seis pasos adelante hablando sin parar y haciendo reír a la gente que apenas se oía la música por encima de las risas y carcajadas. Nadie se";transitivo;;;;;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;de una barra de oro diez veces mayor que mi pito. Y le enseñaba, y tocaba dos o tres carreras, y volvía: a mi pito, señores, que tiene la virtud de espantar las brujas, ahuyentar los duendes, curar el mal de madre, adormir los muertos, despertar a los vivos, alegrar al que tiene ganas, y volver el pelo a los ciegos, la vista a los calvos, el oído a los cojos y el año bisiesto al calendario. Aquí le veis, aquí le tenéis, aquí está a mi disposición y a la vuestra. Mas por ahora otra cosa le haría más falta a;transitivo;;;;;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"se encaminaron a la casa llevando detrás, porque había acudido a la calle gran tumulto, más gente que fue nunca al sermón de la bofetada. Llegaron, saludaron muy cortésmente a aquellas señoras y a otras que ellas habían convidado; y don Severo al verlos tan cortesanos, tan atentos y bien hablados se alegró mucho y dijo en voz baja a su esposa e hija: — ¿Veis, gloria mía, qué porte y qué bien criados? No diréis sino que son hijos de grandes caballeros: y algunos de ellos lo serán, porque mientras siguen los estudios hay muchos que gustan de las aventuras y libertad de esta vida en las";si;si;no;perfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"los estudiantes ostentaron en el baile gustó a todos, y no menos su decencia, que siempre y en todo es importante. Ya no eran aquellos estudiantes andrajosos de bayetas y mirando y hablando a lo tuno en puridad como en la calle; eran unos verdaderos caballeros bien nacidos, y finamente educados, de lo cual se alegraba el dueño del convite y no dejaba de ponderarlo su esposa y otras señoras principales que había. Retiráronse y tomaron los instrumentos, dejando la parte de baile a los jóvenes que vinieron convidados.";si;si;de;imperfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;Y con esto se acabó el canto y se despidieron. Morfina,  puesto que * se alegró de verlos todavía otra vez, no pudo menos de mostrar los ojos un poco preñados, que a un suspiro, ahogado del decoro, hubieran de reventar, y corrieron por sus rosadas mejillas dos lágrimas de más precio que todo el oro que tenía su padre, a lo menos para el que las vio correr y que a;si;si;de;perfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"¡Qué satisfacción para Morfina! ¡Qué gloria para Pedro Saputo! Hallábase entonces en casa un hermano de ella mayor de edad, y se alegró mucho de ver a los estudiantes de quien tanto había oído y estaba ausente cuando pasaron a principio del estío. Inmediatamente habló de baile; mas Pedro Saputo acordándose de los soldados le dijo que por cierta causa que por entonces era secreta, aunque de fuera de casa, no podría haber baile sino tan solamente velada de música. Y";si;si;de;perfectivo;animado;;
1844 FOZ, BRAULIO, Vida de Pedro Saputo [España] [Francisco Ynduráin/Domingo Ynduráin, Madrid, Cátedra, 1986] Novela;;FOZ, BRAULIO;Vida de Pedro Saputo;1844;Novela;España;"Tierna y lagrimosa fue la despedida, porque realmente se querían, haciendo de todos cinco la amistad un solo corazón y una sola alma. Por lo demás, las gallinas y pollos que se comieron, los jamones y conservas con que los regalaron, las diabluras que hicieron, las doncellas que alegraron, las casadas que desenfadaron, las viudas que consolaron, y los bobos a quienes ejecutaron, no tienen número; ni vida más ligera, alegre, gozosa y descuidada la pasó nadie en todos los siglos y edades del mundo.";transitivo;;;;;;
