EjemploID;BIBLIOGRAFIA;AUTOR;TITULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAIS;ZONA;TIPOLOGIA;NOTAS;CONCORDANCIA;Valido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perifrasis;Observaciones
557;Torres, Mara: «I. Mi hermana Dulce». Sin ti. Cuatro miradas desde la ausencia. Madrid: Aguilar, 2006.;Torres, Mara;Sin ti. Cuatro miradas desde la ausencia;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;a jugar a los bolos. Se organizaron los equipos y a mi hermana y a mí, como se nos daba fatal, no nos quiso nadie y nos tuvimos que montar un bando solas. Y ganamos. ¡No sabes cómo nos lo pasamos! ¡Nos lo pasamos en grande! ¡No podíamos parar de reírnos! Bueno, pues alguien sacó la cámara e hizo esa foto que te digo... Estamos las dos sin pizca de maquillaje, con ropa de sport y despeinadas de tanto jugar y Dulce está toda concentrada para tirar el bolo y tiene una cara de esfuerzo impresionante con el ojo guiñado para acertar bien, y yo;si;si;si;infinitivo;animado;no_reflexiva;
558;Torres, Mara: «II. Veva». Sin ti. Cuatro miradas desde la ausencia. Madrid: Aguilar, 2006.;Torres, Mara;Sin ti. Cuatro miradas desde la ausencia;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Hay una niña que está jugando con su padre en el parque. Los dos están sentados en la arena y el padre hace dibujos en la tierra que la niña borra con la mano. El juego es absurdo, pero cada vez que la niña borra la figura y el padre finge cara de enfado la pequeña echa a reír hasta que se atraganta. Y vuelven a empezar con el dibujo. Llevan así horas, las mismas que lleva Veva sentada en un banco mirándoles jugar. ¿Qué estarán dibujando? A lo mejor, el padre de la niña también se ha inventado un personaje parecido a Hormiguilla, el que se inventó Javier para Veva. Quizá;si;no;no;infinitivo;animado;no_reflexiva;
559;Torres, Mara: «III. La profesora de piano». Sin ti. Cuatro miradas desde la ausencia. Madrid: Aguilar, 2006.;Torres, Mara;Sin ti. Cuatro miradas desde la ausencia;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;-No, no, no... -dijo ella riéndose-, es un zortzico, una danza vasca muy difícil de tocar. Mejor vamos a aprender otra cosa... Alejandro, ¿cuántos años tienes ya?;si;si;no;gerundio;animado;;
560;Torres, Mara: «IV. Buero y yo». Sin ti. Cuatro miradas desde la ausencia. Madrid: Aguilar, 2006.;Torres, Mara;Sin ti. Cuatro miradas desde la ausencia;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"te en la cama porque, si no, tú de esta noche no pasas. Tenlo en cuenta, Antonio, ¡que lo que te has metido hoy entre pecho y espalda no hay quien lo digiera!"". ¡Pobre! ¡Cómo iría después de la fabada! Pero ¿tú te imaginas? (Ríen.)";si;no;no;imperfectivo;animado;;
561;Torres, Rafael: «Caballeros». Levante-emv.com. Valencia: levante-emv.com, 2009-02-03.;Torres, Rafael;Levante-emv.com;2009;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;NA;NA;NA;Cuando Nadal, que tiene tan interiorizada su obligación de ganar como la de saber hacerlo, pidió perdón a Federer de corazón, el público, nada acostumbrado a ese refinamiento del espíritu y de la educación en las canchas, rompió a reir como si el tenista español estuviera de coña. Pero no lo estaba: había ganado, y la mejor prueba de que lo merecía era, en ese instante, lo mucho que, de verdad, le pesaba.;si;no;no;infinitivo;animado;no_reflexiva;
562;"Torres, Rosana: «""Ni tenemos el sexo en paz ni hablamos en paz del sexo""». El País.com. Madrid: elpais.com, 2006-03-23.";Torres, Rosana;El País.com;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;NA;"un monólogo: ""Si el público no colabora conmigo no puedo seguir, si les da la risa me contagio, su actitud cambia la mía"". Ella es una conferenciante disparatada, excesiva, divertida. ""En escena estoy en carne viva, pero lo fundamental es que me lo paso muy bien, me río mucho, sobre todo con las espectadoras"".";si;si;no;imperfectivo;animado;;
563;Trías de Bes, Fernando: Palabras bajo el mar. Madrid: Alfaguara, 2006.;Trías de Bes, Fernando;Palabras bajo el mar;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;Miré a Mika de reojo. A pesar de estar su cabeza tambaleándose de lado a lado a cada bache y piedra que nos hacía saltar, sus ojos reían. De la emoción me puse a llorar mientras reía. Era una risa histérica, alegre y melancólica, una risa que conectaba con todo, con el cielo, con mi padre, con mi abuelo, con mi hermana y con Manuela, una risa y un llanto entremezclados que daban las gracias a la vida. Mi tío se puso a gritar:;si;no;no;imperfectivo;inanimado;;
564;"Tronchoni, Nadia: «Maduro: ""Esperaré mi momento, a Albelda y Baraja les quedan dos años""». El País.com. Madrid: elpais.com, 2009-02-25.";Tronchoni, Nadia;El País.com;2009;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;NA;NA;NA;R. No. (Y ríe). Mi primera opción es el centro del campo. Soy centrocampista, ¡eh! Juego en muchas posiciones, pero hay que recordárselo a la gente.;si;no;no;imperfectivo;animado;;
565;Trueba, David: «La utopía de Tom Stoppard». El País.com. Babelia. Madrid: elpais.com/suple/babelia, 2010-01-16.;Trueba, David;El País.com. Babelia;2010;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;Periodicidad: semanal;"Cuando le hago ver que los personajes de Rock 'n' Roll y de The Coast of Utopia, su obra anterior, están muy cercanos a esos chejovianos intelectuales que persiguen la salvación del mundo, las grandes ideas, pero que a veces arruinan la existencia de los más cercanos, se ríe con cierto orgullo. ""También está en Turguénev, me gusta esa literatura rusa de final de siglo XIX, con toda su carga filosófica"". Hay que aclarar que la trilogía de más de nueve horas de duración que es The Coast of Utopia (La costa de la Utopía) es uno de los más llamativos ejemplos";si;si;no;imperfectivo;animado;;
566;Trueba, Juanma: «Que no estamos tan mal, hombre». Crónicas Mundanas. www.blogs.as.com/cronicas-mundanas: blogs.as.com/cronicas-mundanas, 2009-05-05.;Trueba, Juanma;Crónicas Mundanas;2009;Fecha de escritura;No ficción;Escrito;NA;Actualidad, ocio y vida cotidiana;España;NA;Blog;NA;"La frase, pronunciada hace un año por Joan Laporta (¿por qué dicen Jan?), ha cuajado desde el pasado sábado entre los madridistas maltrechos. Que no estamos tan mal, hombre. Y ríen. La primera consideración es que el madridismo es optimista y no juzga las derrotas con la severidad de antaño. Y aunque es probable que esa actitud mejore el cutis, no creo que sea beneficiosa con la cuenta de resultados; de títulos, quiero decir.";si;no;no;imperfectivo;animado;;
567;Tusquets, Esther: ¡Bingo!. Barcelona: Anagrama, 2007.;Tusquets, Esther;¡Bingo!;2007;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;se tratara de machos en permanente estado de celo indiscriminado, y que si no lo hace tiene que tratarse forzosamente de un impotente o de un gay irrecuperable. Natcha ha decidido que su desinterés obedece a que hay otra mujer, y cuando él arguye sin convicción: «Sabes que estoy casado», se echa a reír: «No, guapo, no. Tú no eres el tipo que se pierde una aventura porque tiene una mujer en casa.»;si;ambiguo;no;infinitivo;animado;posiblemente_reflexiva;
569;"Valenzuela, Alfredo: «Consuelo Varela, historiadora: ""El indigenismo es controlado por grupos que desconocen su pasado o se lo están reinventando""». ABC.es. Madrid: abc.es, 2006-09-10.";Valenzuela, Alfredo;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;NA;-Sin duda se caían bien. Colón supo adularla, regalarle joyas, hablarle de lo que le gustaba... y la Reina, según nos dice el propio Colón, se reía con sus ocurrencias.;si;si;con;imperfectivo;animado;;
571;Vallejo, Javier: «Tres actrices españolas y un texto de Woody Allen». El País.com. Madrid: elpais.com, 2009-08-20.;Vallejo, Javier;El País.com;2009;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;"antes de que Forqué se embarcara en él. Díaz-Aroca ha sido la última en subirse: ""Con semejantes ingredientes, ésta era una oportunidad maravillosa de poder encarnar a tres mujeres en una, porque la personalidad y la actitud de Carol mutan a lo largo de la función. El final es esperpéntico: la vida se ha reído de ella, pero quizá ahora ella pueda reírse de la vida"".";si;si;si;perfectivo;inanimado;;
573;Vázquez, Solange: «El enigma de Risto Mejide». El Diario Montañés. Santander: eldiariomontanes.es, 2006-12-09.;Vázquez, Solange;El Diario Montañés;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;flipando con su vestuario», le tomaron por un compañero más, por el friki de la clase, y casi sufren una lipotimia colectiva cuando anunció que él era el profesor. «Es que era muy joven, no tendría más de 28 años -justifica aún azorado el alumno-. Así que pensamos que mejor no reírse más, por lo que pudiera afectar a nuestras notas ».;si;si;si;infinitivo;animado;;
574;Vega, Coradino: El hijo del futbolista. Madrid: Caballo de Troya, 2010.;Vega, Coradino;El hijo del futbolista;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;"Armando hace un gesto de resignación con la cabeza, ríe, y después de decir: ""Qué me dais a cambio"", Toni contesta: ""Una polla de plástico"".";si;no;no;imperfectivo;animado;;
575;Velasco, María: «Beatle muerto». Blasco Mena, Lola ... [et al.]: Teatro. Piezas breves. Resad. Alumnos 2008/2009. Madrid: Fundamentos, 2009.;Blasco Mena, Lola ... [et al.];Teatro. Piezas breves. Resad. Alumnos 2008/2009;2009;Primera edición;Ficción;Escrito;Libro;Teatro;España;NA;Ficción;NA;Ringo.- (Riendo.) Esa la dije yo.;si;no;no;gerundio;animado;;
576;Vidal-Folch, Ignacio: «¿Por qué dejaste Ingenieros y te metiste a conductor de tranvías?». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Esta separación le decepcionó doblemente porque desde hacía algún tiempo imaginaba que ellos dos acabarían siendo cuñados y prolongarían la vida estudiantil hasta bien entrada la madurez, apoyándose el uno al otro, riéndose y conversando mucho para intercambiar ideas e impresiones de lectura, estímulos y anécdotas y bromas, y que estarían juntos muy a menudo, que se verían a diario, que en realidad estarían juntos casi siempre. Poco antes de incorporarse a filas Daniel había empezado a salir con la hermana de Jan, la pequeña Mónica;si;si;no;gerundio;animado;;
577;Vidal-Folch, Ignacio: «Angustia». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"alegría tan despreocupada que sintió nostalgia de la vida donde aquella alegría era posible, quizás frecuente: un lugar de confianza que él no había conocido. ""No he tenido suerte en la vida -pensó-. A esa chica (porque aquella risa sólo podía ser atributo de alguien muy joven) se le pasarían las ganas de reír si hubiera llegado hasta aquí viajando tan mal como yo, si se ahogase al tratar de respirar, si tuviera que esperar a Sierra, si hubiera visto desde el puente al viejo del abrigo blanco."" Sintió un rencor de excluido, de solitario.";si;no;no;infinitivo;animado;;
578;Vidal-Folch, Ignacio: «El chino de la foto». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;oprobiosa-, el padre Bas le convocó a su despacho y para su sorpresa e inquietud le invitó a sentarse en sus rodillas, cosa que hizo, a despecho de que le pareciese inquietante, sobre todo porque Bas era un sacerdote autoritario y frío, y a diferencia de otros profesores más extrovertidos, capaces de reírse o enfadarse, nunca había hecho en público un gesto de ternura ni manifestado especial simpatía por nadie, de manera que aquella reclamación de intimidad, de proximidad en su despacho, resultaba doblemente inquietante aunque él, en su ignorancia del subtexto sexual de la vida, no supiese el porqué de aquellos mimos.;si;si;no;infinitivo;animado;;
579;Vidal-Folch, Ignacio: «Graciela y los sanburus». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;", bajito y delgado, con el cabello oscuro ensortijado enmarcando el rostro lleno de arrugas y contraído en una mueca tan zalamera como maliciosa: ""Hola, me llamo Eric"", le dijo. ""Oye, eres superpreciosa. Tú sabes que eres muy guapa. ¿Lo sabes, verdad? ¡Ah, te ríes, claro que lo sabes! Dime, ¿has pensado alguna vez en ser modelo? Viajarás por todo el mundo, se gana mucho dinero, se conoce a gente muy importante, gente creativa, escritores como Bachillot, actores de cine como Eddie Murphy."" ""¿Quién es Eddie Murphy?"", preguntó ella.";si;si;no;imperfectivo;animado;;
581;Vidal-Folch, Ignacio: «Los visitantes». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;llena de desdén, lo que el señor Seara tomó como una ofensa doble. Si no fuera por las especiales circunstancias en que se hallaban en aquel momento, dijo, y por la diferencia de edad y de envergadura física, muy des-ventajosas para él, de inmediato le arrancaría al botarate las ganas de reír. Pegadita a su marido, la señora Seara enviaba radiaciones de odio hacia el insolente hombretón, y se había contraído, dispuesta a saltar y clavarle las uñas en caso de que fuese necesario combatir. A D. le agradó verla tan fiera y leal. Otros intervinieron en la disputa, intercambiando pullas e impertinencias sin;si;no;no;infinitivo;animado;;
582;Vidal-Folch, Ignacio: «Mensaje». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;-Desde luego, Unai. Muy interesante. -Con una contorsión rodeó el obstáculo y siguió su camino, dejándole con la palabra en la boca. El cachorro sintió que había sido humillado y que la familia entera, o sea el universo, le observaba y se reía. Las mejill;si;si;no;imperfectivo;animado;;
583;Vidal-Folch, Ignacio: «Un oso en los bosques de Bohemia». Noche sobre noche. Barcelona: Ediciones Destino, 2009.;Vidal-Folch, Ignacio;Noche sobre noche;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;¿Qué es tan gracioso? A ver, que nos riamos todos. -al oír a Ángela, Núñez volvió en sí, vio a sus colegas mirándole con curiosidad, y contó la historia. Para abreviar el relato, suprimió a su esposa fugitiva, de cuyos labios lo había oído. Así que apenas entrevista, la bonita esposa-cisne nos da la espalda y se;si;si;no;imperfectivo;animado;;
584;Viejo, Teresa: La memoria del agua. Madrid: Martínez Roca Ediciones, 2009.;Viejo, Teresa;La memoria del agua;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;"repente con esa alberca grande y me metí dentro de ella para esconderme. Traté de vestirme agachado sin levantar la cabeza, pero al rato me sorprendió el jardinero asomándose por el borde. Estaba riéndose, comiendo cerezas y escupiéndome a la cara los huesos. Le pregunté por Roberto y siguió riendo. ""Explícame qué es lo que hacíais, anda. ¿Cómo te tocaba él? Di. ¿Lo hace como las chicas?"" Entonces cayó a mi lado igual que un muñeco y vi a Roberto con el palo que antes tenía él entre las manos.";si;si;no;gerundio;animado;no_reflexiva;
